,ID,clube_mandante,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,clube_visitante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_amarelos,total_cartoes_vermelhos,total_cartoes_partida,rodada,mandante_Placar,visitante_Placar,vencedor,campeonato,mandante,faltas_mandante,visitante,faltas_visitante,total_faltas_partida
2027,6671,Flamengo,2,0,Palmeiras,2,1,2,3,4,1,5,17,3,0,Flamengo,17,Flamengo,15,Palmeiras,16,31
2028,6672,Fortaleza,3,0,Goias,2,1,3,3,5,1,6,17,2,0,Fortaleza,17,Fortaleza,21,Goias,14,35
2029,6673,Cruzeiro,3,0,Vasco,4,0,3,4,7,0,7,17,1,0,Cruzeiro,17,Cruzeiro,14,Vasco,15,29
2030,6674,Corinthians,0,0,Atletico-MG,1,0,0,1,1,0,1,17,1,0,Corinthians,17,Corinthians,9,Atletico-MG,14,23
2031,6675,Fluminense,3,0,Avai,1,0,3,1,4,0,4,17,0,1,Avai,17,Fluminense,14,Avai,15,29
2032,6676,Vasco,3,0,Bahia,1,0,3,1,4,0,4,18,0,2,Bahia,17,Vasco,15,Bahia,19,34
2033,6677,Corinthians,1,0,Ceara,1,0,1,1,2,0,2,18,2,2,-,17,Corinthians,9,Ceara,10,19
2034,6678,Avai,1,1,Flamengo,2,0,2,2,3,1,4,18,0,3,Flamengo,17,Avai,15,Flamengo,9,24
2035,6679,Fortaleza,1,0,Fluminense,2,0,1,2,3,0,3,18,0,1,Fluminense,17,Fortaleza,13,Fluminense,15,28
2036,6680,Internacional,1,0,Sao Paulo,5,0,1,5,6,0,6,18,1,0,Internacional,17,Internacional,14,Sao Paulo,16,30
2037,6681,Goias,5,0,Palmeiras,1,1,5,2,6,1,7,18,1,2,Palmeiras,17,Goias,11,Palmeiras,21,32
2038,6682,Cruzeiro,2,0,Gremio,1,0,2,1,3,0,3,18,1,4,Gremio,17,Cruzeiro,11,Gremio,10,21
2039,6683,Santos,3,0,Athletico-PR,6,0,3,6,9,0,9,18,1,1,-,17,Santos,8,Athletico-PR,15,23
2040,6684,Botafogo-RJ,4,0,Atletico-MG,3,1,4,4,7,1,8,18,2,1,Botafogo-RJ,17,Botafogo-RJ,14,Atletico-MG,14,28
2041,6685,CSA,3,0,Chapecoense,2,2,3,4,5,2,7,18,2,0,CSA,17,CSA,22,Chapecoense,14,36
2042,6686,Flamengo,2,0,Santos,5,0,2,5,7,0,7,19,1,0,Flamengo,17,Flamengo,20,Santos,24,44
2043,6687,Chapecoense,2,0,Vasco,5,0,2,5,7,0,7,19,1,2,Vasco,17,Chapecoense,14,Vasco,22,36
2044,6688,Palmeiras,2,0,Cruzeiro,3,0,2,3,5,0,5,19,1,0,Palmeiras,17,Palmeiras,20,Cruzeiro,19,39
2045,6689,Ceara,1,0,Botafogo-RJ,1,0,1,1,2,0,2,19,0,0,-,17,Ceara,11,Botafogo-RJ,5,16
2046,6690,Athletico-PR,1,0,Avai,0,0,1,0,1,0,1,19,0,1,Avai,17,Athletico-PR,0,Avai,0,0
2047,6691,Atletico-MG,0,0,Internacional,1,0,0,1,1,0,1,19,1,3,Internacional,17,Atletico-MG,6,Internacional,14,20
2048,6692,Bahia,1,0,Fortaleza,1,0,1,1,2,0,2,19,1,1,-,17,Bahia,16,Fortaleza,11,27
2049,6693,Gremio,0,0,Goias,1,0,0,1,1,0,1,19,3,0,Gremio,17,Gremio,10,Goias,10,20
2050,6694,Fluminense,4,0,Corinthians,1,0,4,1,5,0,5,19,1,0,Fluminense,17,Fluminense,19,Corinthians,12,31
2051,6695,Sao Paulo,1,0,CSA,3,0,1,3,4,0,4,19,1,1,-,17,Sao Paulo,14,CSA,16,30
2052,6696,Botafogo-RJ,3,0,Sao Paulo,1,0,3,1,4,0,4,20,1,2,Sao Paulo,17,Botafogo-RJ,14,Sao Paulo,23,37
2053,6697,Cruzeiro,2,0,Flamengo,2,0,2,2,4,0,4,20,1,2,Flamengo,17,Cruzeiro,9,Flamengo,14,23
2054,6698,Corinthians,2,0,Bahia,4,0,2,4,6,0,6,20,2,1,Corinthians,17,Corinthians,12,Bahia,15,27
2055,6699,Santos,1,0,Gremio,4,0,1,4,5,0,5,20,0,3,Gremio,17,Santos,13,Gremio,15,28
2056,6700,Internacional,0,0,Chapecoense,4,0,0,4,4,0,4,20,1,0,Internacional,17,Internacional,12,Chapecoense,19,31
2057,6701,Fortaleza,4,0,Palmeiras,1,0,4,1,5,0,5,20,0,1,Palmeiras,17,Fortaleza,16,Palmeiras,11,27
2058,6702,CSA,1,0,Ceara,2,0,1,2,3,0,3,20,1,0,CSA,17,CSA,20,Ceara,9,29
2059,6703,Vasco,3,0,Athletico-PR,3,0,3,3,6,0,6,20,1,1,-,17,Vasco,0,Athletico-PR,0,0
2060,6704,Goias,4,1,Fluminense,0,0,5,0,4,1,5,20,3,0,Goias,17,Goias,16,Fluminense,10,26
2061,6705,Avai,3,0,Atletico-MG,1,0,3,1,4,0,4,20,1,0,Avai,17,Avai,11,Atletico-MG,14,25
2062,6706,Ceara,2,0,Cruzeiro,3,0,2,3,5,0,5,21,0,0,-,17,Ceara,18,Cruzeiro,17,35
2063,6707,Bahia,1,0,Botafogo-RJ,0,1,1,1,1,1,2,21,2,0,Bahia,17,Bahia,17,Botafogo-RJ,9,26
2064,6708,Flamengo,1,0,Internacional,1,2,1,3,2,2,4,21,3,1,Flamengo,17,Flamengo,16,Internacional,6,22
2065,6709,Sao Paulo,2,0,Goias,4,0,2,4,6,0,6,21,0,1,Goias,17,Sao Paulo,21,Goias,24,45
2066,6710,Palmeiras,0,0,CSA,1,0,0,1,1,0,1,21,6,2,Palmeiras,17,Palmeiras,13,CSA,13,26
2067,6711,Fluminense,2,2,Santos,3,1,4,4,5,3,8,21,1,1,-,17,Fluminense,12,Santos,15,27
2068,6712,Gremio,1,0,Avai,1,0,1,1,2,0,2,21,6,1,Gremio,17,Gremio,18,Avai,9,27
2069,6713,Athletico-PR,3,0,Fortaleza,0,0,3,0,3,0,3,21,4,1,Athletico-PR,17,Athletico-PR,11,Fortaleza,8,19
2070,6714,Atletico-MG,3,0,Vasco,2,0,3,2,5,0,5,21,1,2,Vasco,17,Atletico-MG,18,Vasco,22,40
2071,6715,Chapecoense,3,0,Corinthians,2,0,3,2,5,0,5,21,0,1,Corinthians,17,Chapecoense,19,Corinthians,15,34
2072,6716,Flamengo,3,0,Sao Paulo,4,0,3,4,7,0,7,22,0,0,-,17,Flamengo,20,Sao Paulo,27,47
2073,6717,Corinthians,3,0,Vasco,5,0,3,5,8,0,8,22,1,0,Corinthians,17,Corinthians,16,Vasco,23,39
2074,6718,Santos,1,1,CSA,2,0,2,2,3,1,4,22,2,0,Santos,17,Santos,13,CSA,12,25
2075,6719,Internacional,3,0,Palmeiras,2,0,3,2,5,0,5,22,1,1,-,17,Internacional,28,Palmeiras,17,45
2076,6720,Fluminense,1,0,Gremio,4,0,1,4,5,0,5,22,2,1,Fluminense,17,Fluminense,17,Gremio,9,26
2077,6721,Athletico-PR,0,0,Chapecoense,1,0,0,1,1,0,1,22,1,1,-,17,Athletico-PR,0,Chapecoense,0,0
2078,6722,Atletico-MG,0,0,Ceara,2,0,0,2,2,0,2,22,2,1,Atletico-MG,17,Atletico-MG,13,Ceara,12,25
2079,6723,Avai,1,0,Bahia,2,0,1,2,3,0,3,22,0,2,Bahia,17,Avai,16,Bahia,16,32
2080,6724,Fortaleza,3,0,Botafogo-RJ,2,0,3,2,5,0,5,22,1,0,Fortaleza,17,Fortaleza,15,Botafogo-RJ,12,27
2081,6725,Goias,0,0,Cruzeiro,3,0,0,3,3,0,3,22,1,0,Goias,17,Goias,20,Cruzeiro,19,39
2082,6726,Vasco,4,0,Santos,2,1,4,3,6,1,7,23,0,1,Santos,17,Vasco,15,Santos,17,32
2083,6727,Sao Paulo,3,0,Fortaleza,2,0,3,2,5,0,5,23,2,1,Sao Paulo,17,Sao Paulo,15,Fortaleza,14,29
2084,6728,Gremio,3,0,Corinthians,2,0,3,2,5,0,5,23,0,0,-,17,Gremio,12,Corinthians,12,24
2085,6729,Bahia,2,0,Athletico-PR,3,0,2,3,5,0,5,23,1,2,Athletico-PR,17,Bahia,9,Athletico-PR,14,23
2086,6730,Cruzeiro,5,0,Internacional,3,0,5,3,8,0,8,23,1,1,-,17,Cruzeiro,18,Internacional,14,32
2087,6731,Chapecoense,1,0,Flamengo,0,0,1,0,1,0,1,23,0,1,Flamengo,17,Chapecoense,16,Flamengo,20,36
2088,6732,Ceara,1,0,Goias,0,0,1,0,1,0,1,23,0,1,Goias,17,Ceara,7,Goias,12,19
2089,6733,Palmeiras,3,0,Atletico-MG,4,0,3,4,7,0,7,23,1,1,-,17,Palmeiras,12,Atletico-MG,20,32
2090,6734,Botafogo-RJ,4,0,Fluminense,1,0,4,1,5,0,5,23,0,1,Fluminense,17,Botafogo-RJ,20,Fluminense,20,40
2091,6735,CSA,3,0,Avai,3,0,3,3,6,0,6,23,3,1,CSA,17,CSA,10,Avai,11,21
2092,6736,CSA,2,0,Internacional,2,0,2,2,4,0,4,24,1,0,CSA,17,CSA,16,Internacional,9,25
2093,6737,Botafogo-RJ,4,0,Goias,2,0,4,2,6,0,6,24,3,1,Botafogo-RJ,17,Botafogo-RJ,29,Goias,18,47
2094,6738,Fortaleza,4,0,Chapecoense,2,0,4,2,6,0,6,24,2,0,Fortaleza,17,Fortaleza,18,Chapecoense,17,35
2095,6739,Bahia,2,0,Sao Paulo,1,0,2,1,3,0,3,24,0,0,-,17,Bahia,10,Sao Paulo,15,25
2096,6740,Gremio,0,0,Ceara,3,0,0,3,3,0,3,24,2,1,Gremio,17,Gremio,11,Ceara,19,30
2097,6741,Cruzeiro,4,0,Fluminense,3,0,4,3,7,0,7,24,0,0,-,17,Cruzeiro,17,Fluminense,18,35
2098,6742,Santos,1,0,Palmeiras,2,1,1,3,3,1,4,24,2,0,Santos,17,Santos,16,Palmeiras,13,29
2099,6743,Corinthians,2,0,Athletico-PR,2,0,2,2,4,0,4,24,2,2,-,17,Corinthians,0,Athletico-PR,0,0
2100,6744,Avai,1,0,Vasco,1,0,1,1,2,0,2,24,0,0,-,17,Avai,18,Vasco,11,29
2101,6745,Flamengo,0,0,Atletico-MG,3,0,0,3,3,0,3,24,3,1,Flamengo,17,Flamengo,10,Atletico-MG,9,19
2102,6746,Goias,2,0,CSA,3,0,2,3,5,0,5,25,1,0,Goias,17,Goias,17,CSA,21,38
2103,6747,Fluminense,0,0,Bahia,1,0,0,1,1,0,1,25,2,0,Fluminense,17,Fluminense,11,Bahia,15,26
2104,6748,Palmeiras,2,0,Botafogo-RJ,2,0,2,2,4,0,4,25,1,0,Palmeiras,17,Palmeiras,22,Botafogo-RJ,13,35
2105,6749,Internacional,2,0,Santos,3,0,2,3,5,0,5,25,0,0,-,17,Internacional,16,Santos,18,34
2106,6750,Athletico-PR,2,0,Flamengo,4,0,2,4,6,0,6,25,0,2,Flamengo,17,Athletico-PR,0,Flamengo,0,0
2107,6751,Ceara,1,0,Avai,3,0,1,3,4,0,4,25,1,0,Ceara,17,Ceara,16,Avai,16,32
2108,6752,Vasco,2,0,Fortaleza,4,1,2,5,6,1,7,25,1,0,Vasco,17,Vasco,14,Fortaleza,19,33
2109,6753,Sao Paulo,0,0,Corinthians,1,0,0,1,1,0,1,25,1,0,Sao Paulo,17,Sao Paulo,9,Corinthians,10,19
2110,6754,Atletico-MG,4,1,Gremio,1,0,5,1,5,1,6,25,1,4,Gremio,17,Atletico-MG,17,Gremio,8,25
2111,6755,Chapecoense,1,0,Cruzeiro,1,0,1,1,2,0,2,25,1,1,-,17,Chapecoense,12,Cruzeiro,13,25
2112,6756,CSA,3,0,Atletico-MG,3,1,3,4,6,1,7,26,2,2,-,17,CSA,18,Atletico-MG,13,31
2113,6757,Gremio,3,0,Bahia,2,0,3,2,5,0,5,26,0,1,Bahia,17,Gremio,13,Bahia,15,28
2114,6758,Fortaleza,1,0,Flamengo,3,0,1,3,4,0,4,26,1,2,Flamengo,17,Fortaleza,8,Flamengo,16,24
2115,6759,Cruzeiro,2,0,Sao Paulo,2,0,2,2,4,0,4,26,1,0,Cruzeiro,17,Cruzeiro,18,Sao Paulo,16,34
2116,6760,Palmeiras,1,0,Chapecoense,3,1,1,4,4,1,5,26,1,0,Palmeiras,17,Palmeiras,15,Chapecoense,14,29
2117,6761,Goias,3,2,Corinthians,4,0,5,4,7,2,9,26,2,2,-,17,Goias,10,Corinthians,16,26
2118,6762,Vasco,1,0,Botafogo-RJ,0,0,1,0,1,0,1,26,2,1,Vasco,17,Vasco,15,Botafogo-RJ,11,26
2119,6763,Avai,1,1,Internacional,3,0,2,3,4,1,5,26,0,2,Internacional,17,Avai,7,Internacional,16,23
2120,6764,Santos,3,0,Ceara,4,0,3,4,7,0,7,26,2,1,Santos,17,Santos,15,Ceara,11,26
2121,6765,Fluminense,0,0,Athletico-PR,1,0,0,1,1,0,1,26,1,2,Athletico-PR,17,Fluminense,0,Athletico-PR,0,0
2122,6766,Fortaleza,4,0,Gremio,2,1,4,3,6,1,7,27,2,1,Fortaleza,17,Fortaleza,13,Gremio,17,30
2123,6767,Corinthians,3,0,Cruzeiro,1,0,3,1,4,0,4,27,1,2,Cruzeiro,17,Corinthians,15,Cruzeiro,18,33
2124,6768,Internacional,3,0,Vasco,1,0,3,1,4,0,4,27,0,1,Vasco,17,Internacional,14,Vasco,12,26
2125,6769,Sao Paulo,4,0,Avai,1,1,4,2,5,1,6,27,1,0,Sao Paulo,17,Sao Paulo,23,Avai,11,34
2126,6770,Atletico-MG,3,0,Santos,4,0,3,4,7,0,7,27,2,0,Atletico-MG,17,Atletico-MG,24,Santos,14,38
2127,6771,Flamengo,3,0,Fluminense,5,0,3,5,8,0,8,27,2,0,Flamengo,17,Flamengo,23,Fluminense,13,36
2128,6772,Chapecoense,2,0,Goias,5,0,2,5,7,0,7,27,2,2,-,17,Chapecoense,23,Goias,14,37
2129,6773,Athletico-PR,1,0,Palmeiras,2,0,1,2,3,0,3,27,1,1,-,17,Athletico-PR,23,Palmeiras,11,34
2130,6774,Bahia,2,0,Ceara,3,0,2,3,5,0,5,27,1,2,Ceara,17,Bahia,14,Ceara,11,25
2131,6775,Botafogo-RJ,2,0,CSA,2,1,2,3,4,1,5,27,2,1,Botafogo-RJ,17,Botafogo-RJ,18,CSA,16,34
2132,6776,Corinthians,3,0,Santos,1,0,3,1,4,0,4,28,0,0,-,17,Corinthians,20,Santos,12,32
2133,6777,Ceara,3,0,Vasco,3,0,3,3,6,0,6,28,1,1,-,17,Ceara,11,Vasco,14,25
2134,6778,Bahia,1,0,Internacional,5,0,1,5,6,0,6,28,2,3,Internacional,17,Bahia,16,Internacional,11,27
2135,6779,Fluminense,1,0,Chapecoense,4,0,1,4,5,0,5,28,1,1,-,17,Fluminense,11,Chapecoense,14,25
2136,6780,Cruzeiro,3,0,Fortaleza,1,0,3,1,4,0,4,28,1,1,-,17,Cruzeiro,0,Fortaleza,0,0
2137,6781,Athletico-PR,1,0,Goias,1,0,1,1,2,0,2,28,4,1,Athletico-PR,17,Athletico-PR,0,Goias,0,0
2138,6782,Gremio,3,0,Botafogo-RJ,2,0,3,2,5,0,5,28,3,0,Gremio,17,Gremio,13,Botafogo-RJ,9,22
2139,6784,Avai,3,0,Palmeiras,2,0,3,2,5,0,5,28,1,2,Palmeiras,17,Avai,18,Palmeiras,17,35
2140,6785,Flamengo,1,0,CSA,2,0,1,2,3,0,3,28,1,0,Flamengo,17,Flamengo,20,CSA,13,33
2141,6787,Avai,4,1,Fortaleza,1,0,5,1,5,1,6,29,1,3,Fortaleza,17,Avai,20,Fortaleza,10,30
2142,6788,Atletico-MG,3,0,Chapecoense,3,0,3,3,6,0,6,29,0,2,Chapecoense,17,Atletico-MG,15,Chapecoense,10,25
2143,6789,Ceara,1,0,Fluminense,1,0,1,1,2,0,2,29,2,0,Ceara,17,Ceara,12,Fluminense,8,20
2144,6790,Vasco,2,0,Gremio,2,0,2,2,4,0,4,29,1,3,Gremio,17,Vasco,9,Gremio,13,22
2145,6791,CSA,6,0,Corinthians,2,0,6,2,8,0,8,29,2,1,CSA,17,CSA,17,Corinthians,10,27
2146,6792,Santos,5,0,Bahia,3,0,5,3,8,0,8,29,1,0,Santos,17,Santos,17,Bahia,26,43
2147,6793,Goias,5,0,Flamengo,3,1,5,4,8,1,9,29,2,2,-,17,Goias,18,Flamengo,15,33
2148,6794,Internacional,3,0,Athletico-PR,2,0,3,2,5,0,5,29,1,1,-,17,Internacional,14,Athletico-PR,22,36
2149,6795,Botafogo-RJ,1,0,Cruzeiro,3,0,1,3,4,0,4,29,0,2,Cruzeiro,17,Botafogo-RJ,15,Cruzeiro,15,30
2150,6796,Fortaleza,3,0,Atletico-MG,3,1,3,4,6,1,7,30,2,2,-,17,Fortaleza,18,Atletico-MG,19,37
2151,6797,Fluminense,2,0,Vasco,3,0,2,3,5,0,5,30,0,0,-,17,Fluminense,7,Vasco,12,19
2152,6798,Palmeiras,2,0,Ceara,2,0,2,2,4,0,4,30,1,0,Palmeiras,17,Palmeiras,14,Ceara,19,33
2153,6799,Chapecoense,2,0,Sao Paulo,2,0,2,2,4,0,4,30,0,3,Sao Paulo,17,Chapecoense,19,Sao Paulo,11,30
2154,6800,Flamengo,0,0,Corinthians,1,0,0,1,1,0,1,30,4,1,Flamengo,17,Flamengo,12,Corinthians,10,22
2155,6801,Athletico-PR,3,0,CSA,4,0,3,4,7,0,7,30,1,0,Athletico-PR,17,Athletico-PR,0,CSA,0,0
2156,6802,Gremio,2,0,Internacional,2,1,2,3,4,1,5,30,2,0,Gremio,17,Gremio,16,Internacional,16,32
2157,6803,Santos,1,0,Botafogo-RJ,0,0,1,0,1,0,1,30,4,1,Santos,17,Santos,16,Botafogo-RJ,8,24
2158,6804,Cruzeiro,3,1,Bahia,0,0,4,0,3,1,4,30,1,1,-,17,Cruzeiro,16,Bahia,11,27
2159,6805,Goias,1,0,Avai,3,0,1,3,4,0,4,30,2,0,Goias,17,Goias,19,Avai,19,38
2160,6806,Corinthians,2,0,Fortaleza,3,0,2,3,5,0,5,31,3,2,Corinthians,17,Corinthians,18,Fortaleza,9,27
2161,6807,Atletico-MG,0,0,Goias,2,0,0,2,2,0,2,31,2,0,Atletico-MG,17,Atletico-MG,15,Goias,16,31
2162,6808,Avai,5,1,Santos,2,1,6,3,7,2,9,31,1,2,Santos,17,Avai,19,Santos,11,30
2163,6809,Athletico-PR,3,0,Cruzeiro,1,1,3,2,4,1,5,31,0,0,-,17,Athletico-PR,0,Cruzeiro,0,0
2164,6810,Vasco,7,1,Palmeiras,4,0,8,4,11,1,12,31,1,2,Palmeiras,17,Vasco,17,Palmeiras,27,44
2165,6811,Bahia,1,0,Chapecoense,3,0,1,3,4,0,4,31,1,1,-,17,Bahia,20,Chapecoense,16,36
2166,6812,Ceara,2,0,Internacional,2,0,2,2,4,0,4,31,2,0,Ceara,17,Ceara,8,Internacional,11,19
2167,6813,Sao Paulo,2,0,Fluminense,1,0,2,1,3,0,3,31,0,2,Fluminense,17,Sao Paulo,6,Fluminense,16,22
2168,6814,Botafogo-RJ,5,1,Flamengo,2,0,6,2,7,1,8,31,0,1,Flamengo,17,Botafogo-RJ,16,Flamengo,14,30
2169,6815,Gremio,3,0,CSA,2,0,3,2,5,0,5,31,2,1,Gremio,17,Gremio,15,CSA,16,31
2170,6816,Goias,4,0,Santos,2,0,4,2,6,0,6,32,0,3,Santos,17,Goias,19,Santos,16,35
2171,6817,Palmeiras,2,0,Corinthians,1,0,2,1,3,0,3,32,1,1,-,17,Palmeiras,12,Corinthians,18,30
2172,6818,Internacional,3,0,Fluminense,2,0,3,2,5,0,5,32,2,1,Internacional,17,Internacional,16,Fluminense,9,25
2173,6819,Cruzeiro,1,0,Atletico-MG,1,0,1,1,2,0,2,32,0,0,-,17,Cruzeiro,9,Atletico-MG,12,21
2174,6820,Sao Paulo,2,0,Athletico-PR,2,0,2,2,4,0,4,32,0,1,Athletico-PR,17,Sao Paulo,0,Athletico-PR,0,0
2175,6821,Flamengo,1,0,Bahia,0,0,1,0,1,0,1,32,3,1,Flamengo,17,Flamengo,10,Bahia,11,21
2176,6822,Chapecoense,2,0,Gremio,2,0,2,2,4,0,4,32,0,1,Gremio,17,Chapecoense,10,Gremio,13,23
2177,6823,Fortaleza,4,0,Ceara,4,0,4,4,8,0,8,32,1,0,Fortaleza,17,Fortaleza,13,Ceara,17,30
2178,6824,CSA,2,1,Vasco,2,0,3,2,4,1,5,32,0,3,Vasco,17,CSA,17,Vasco,18,35
2179,6825,Botafogo-RJ,4,0,Avai,3,1,4,4,7,1,8,32,2,0,Botafogo-RJ,17,Botafogo-RJ,19,Avai,16,35
2180,6826,Flamengo,6,0,Vasco,5,0,6,5,11,0,11,34,4,4,-,17,Flamengo,23,Vasco,25,48
2181,6827,Santos,2,0,Cruzeiro,2,0,2,2,4,0,4,34,4,1,Santos,17,Santos,16,Cruzeiro,19,35
2182,6828,Palmeiras,2,0,Gremio,3,0,2,3,5,0,5,34,1,2,Gremio,17,Palmeiras,14,Gremio,14,28
2183,6829,Atletico-MG,3,0,Athletico-PR,2,0,3,2,5,0,5,34,0,1,Athletico-PR,17,Atletico-MG,0,Athletico-PR,0,0
2184,6830,Goias,2,0,Bahia,2,0,2,2,4,0,4,34,4,3,Goias,17,Goias,14,Bahia,23,37
2185,6831,Botafogo-RJ,4,0,Corinthians,2,0,4,2,6,0,6,34,1,0,Botafogo-RJ,17,Botafogo-RJ,11,Corinthians,19,30
2186,6832,Ceara,3,0,Sao Paulo,1,0,3,1,4,0,4,34,1,1,-,17,Ceara,12,Sao Paulo,16,28
2187,6833,Internacional,4,0,Fortaleza,2,0,4,2,6,0,6,34,2,2,-,17,Internacional,16,Fortaleza,12,28
2188,6834,Avai,0,1,Chapecoense,1,1,1,2,1,2,3,34,0,1,Chapecoense,17,Avai,11,Chapecoense,15,26
2189,6835,CSA,2,0,Fluminense,2,0,2,2,4,0,4,34,0,1,Fluminense,17,CSA,15,Fluminense,14,29
2190,6836,Santos,0,0,Sao Paulo,3,0,0,3,3,0,3,33,1,1,-,17,Santos,14,Sao Paulo,25,39
2191,6837,Fluminense,2,0,Atletico-MG,3,0,2,3,5,0,5,33,1,1,-,17,Fluminense,15,Atletico-MG,15,30
2192,6838,Gremio,1,0,Flamengo,3,1,1,4,4,1,5,33,0,1,Flamengo,17,Gremio,9,Flamengo,15,24
2193,6839,Bahia,2,0,Palmeiras,0,0,2,0,2,0,2,33,1,1,-,17,Bahia,17,Palmeiras,16,33
2194,6840,Chapecoense,2,0,Ceara,1,0,2,1,3,0,3,33,1,0,Chapecoense,17,Chapecoense,13,Ceara,15,28
2195,6841,Athletico-PR,4,0,Botafogo-RJ,1,0,4,1,5,0,5,33,1,0,Athletico-PR,17,Athletico-PR,0,Botafogo-RJ,0,0
2196,6842,Corinthians,0,0,Internacional,2,0,0,2,2,0,2,33,0,0,-,17,Corinthians,9,Internacional,19,28
2197,6843,Fortaleza,0,0,CSA,1,0,0,1,1,0,1,33,3,0,Fortaleza,17,Fortaleza,10,CSA,20,30
2198,6844,Vasco,2,0,Goias,2,0,2,2,4,0,4,33,1,1,-,17,Vasco,22,Goias,16,38
2199,6845,Cruzeiro,3,0,Avai,2,0,3,2,5,0,5,33,0,0,-,17,Cruzeiro,14,Avai,20,34
2200,6846,Internacional,2,0,Goias,4,0,2,4,6,0,6,35,1,2,Goias,17,Internacional,22,Goias,24,46
2201,6847,Chapecoense,2,0,Botafogo-RJ,3,0,2,3,5,0,5,35,0,1,Botafogo-RJ,17,Chapecoense,12,Botafogo-RJ,18,30
2202,6848,Bahia,1,0,Atletico-MG,1,0,1,1,2,0,2,35,1,1,-,17,Bahia,12,Atletico-MG,20,32
2203,6849,Athletico-PR,3,0,Gremio,4,1,3,5,7,1,8,35,2,0,Athletico-PR,17,Athletico-PR,0,Gremio,0,0
2204,6850,Flamengo,2,0,Ceara,1,1,2,2,3,1,4,35,4,1,Flamengo,17,Flamengo,13,Ceara,10,23
2205,6851,Corinthians,0,0,Avai,1,0,0,1,1,0,1,35,3,0,Corinthians,17,Corinthians,15,Avai,13,28
2206,6852,Fluminense,3,0,Palmeiras,4,0,3,4,7,0,7,35,1,0,Fluminense,17,Fluminense,15,Palmeiras,20,35
2207,6853,Fortaleza,2,0,Santos,8,2,2,10,10,2,12,35,2,1,Fortaleza,17,Fortaleza,16,Santos,17,33
2208,6854,Sao Paulo,4,0,Vasco,2,0,4,2,6,0,6,35,1,0,Sao Paulo,17,Sao Paulo,29,Vasco,16,45
2209,6855,Cruzeiro,0,0,CSA,4,0,0,4,4,0,4,35,0,1,CSA,17,Cruzeiro,9,CSA,16,25
2210,6856,Botafogo-RJ,2,0,Internacional,3,0,2,3,5,0,5,36,0,1,Internacional,17,Botafogo-RJ,8,Internacional,14,22
2211,6857,Ceara,7,0,Athletico-PR,2,1,7,3,9,1,10,36,1,1,-,17,Ceara,17,Athletico-PR,16,33
2212,6858,Avai,4,0,Fluminense,5,0,4,5,9,0,9,36,1,1,-,17,Avai,26,Fluminense,20,46
2213,6859,Palmeiras,1,0,Flamengo,2,0,1,2,3,0,3,36,1,3,Flamengo,17,Palmeiras,18,Flamengo,21,39
2214,6860,Goias,1,0,Fortaleza,4,0,1,4,5,0,5,36,1,2,Fortaleza,17,Goias,11,Fortaleza,15,26
2215,6861,CSA,3,0,Bahia,4,1,3,5,7,1,8,36,1,2,Bahia,17,CSA,9,Bahia,12,21
2216,6862,Atletico-MG,3,0,Corinthians,1,0,3,1,4,0,4,36,2,1,Atletico-MG,17,Atletico-MG,15,Corinthians,8,23
2217,6863,Santos,3,0,Chapecoense,4,0,3,4,7,0,7,36,2,0,Santos,17,Santos,18,Chapecoense,19,37
2218,6865,Vasco,3,0,Cruzeiro,3,0,3,3,6,0,6,36,1,0,Vasco,17,Vasco,16,Cruzeiro,19,35
2219,6866,Athletico-PR,2,0,Santos,4,1,2,5,6,1,7,37,1,0,Athletico-PR,17,Athletico-PR,16,Santos,9,25
2220,6867,Ceara,3,1,Corinthians,4,0,4,4,7,1,8,37,0,1,Corinthians,17,Ceara,15,Corinthians,14,29
2221,6868,Atletico-MG,1,0,Botafogo-RJ,3,0,1,3,4,0,4,37,2,0,Atletico-MG,17,Atletico-MG,11,Botafogo-RJ,10,21
2222,6869,Chapecoense,1,0,CSA,2,1,1,3,3,1,4,37,3,0,Chapecoense,17,Chapecoense,21,CSA,13,34
2223,6870,Fluminense,2,1,Fortaleza,1,1,3,2,3,2,5,37,0,0,-,17,Fluminense,16,Fortaleza,9,25
2224,6871,Sao Paulo,3,0,Internacional,4,0,3,4,7,0,7,37,2,1,Sao Paulo,17,Sao Paulo,20,Internacional,19,39
2225,6872,Gremio,0,0,Cruzeiro,4,1,0,5,4,1,5,37,2,0,Gremio,17,Gremio,11,Cruzeiro,21,32
2226,6873,Palmeiras,5,0,Goias,1,0,5,1,6,0,6,37,5,1,Palmeiras,17,Palmeiras,21,Goias,13,34
2227,6874,Bahia,3,1,Vasco,2,1,4,3,5,2,7,37,1,1,-,17,Bahia,21,Vasco,11,32
2228,6875,Flamengo,0,0,Avai,1,0,0,1,1,0,1,37,6,1,Flamengo,17,Flamengo,18,Avai,13,31
2229,6876,Corinthians,1,0,Fluminense,3,0,1,3,4,0,4,38,1,2,Fluminense,17,Corinthians,21,Fluminense,14,35
2230,6877,Santos,2,0,Flamengo,3,0,2,3,5,0,5,38,4,0,Santos,17,Santos,12,Flamengo,15,27
