,Unnamed: 0,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida,chave_classico,classico_regional
1500,1500,6510,2019,1,28/4/2019,Gremio,Santos,3,4,0,1,3,5,1,7,8,12,18,30,GremioSantos,0
1501,1501,6511,2019,1,28/4/2019,Bahia,Corinthians,1,4,0,0,1,4,0,5,5,17,5,22,BahiaCorinthians,0
1502,1502,6512,2019,1,28/4/2019,Athletico-PR,Vasco,1,1,0,0,1,1,0,2,2,15,19,34,Athletico-PRVasco,0
1503,1503,6513,2019,1,28/4/2019,Ceara,CSA,0,0,0,1,0,1,1,0,1,15,4,19,CearaCSA,0
1504,1504,6514,2019,1,28/4/2019,Palmeiras,Fortaleza,1,2,0,0,1,2,0,3,3,12,16,28,PalmeirasFortaleza,0
1505,1505,6515,2019,1,28/4/2019,Fluminense,Goias,4,1,0,0,4,1,0,5,5,14,9,23,FluminenseGoias,0
1506,1506,6516,2019,2,1/5/2019,Internacional,Flamengo,3,2,0,0,3,2,0,5,5,8,9,17,InternacionalFlamengo,0
3010,3010,6517,2019,2,1/5/2019,CSA,Palmeiras,0,0,0,0,0,0,0,0,0,0,0,0,CSAPalmeiras,0
1507,1507,6518,2019,2,1/5/2019,Corinthians,Chapecoense,2,1,0,0,2,1,0,3,3,14,10,24,CorinthiansChapecoense,0
1508,1508,6519,2019,2,1/5/2019,Cruzeiro,Ceara,1,0,0,0,1,0,0,1,1,10,12,22,CruzeiroCeara,0
1509,1509,6520,2019,2,1/5/2019,Avai,Gremio,4,3,0,0,4,3,0,7,7,15,17,32,AvaiGremio,0
1510,1510,6521,2019,2,1/5/2019,Goias,Sao Paulo,3,2,0,1,3,3,1,5,6,15,12,27,GoiasSao Paulo,0
3011,3011,6522,2019,2,1/5/2019,Vasco,Atletico-MG,0,0,0,0,0,0,0,0,0,12,9,21,VascoAtletico-MG,0
1511,1511,6523,2019,2,1/5/2019,Fortaleza,Athletico-PR,3,3,0,0,3,3,0,6,6,12,19,31,FortalezaAthletico-PR,0
1512,1512,6524,2019,2,2/5/2019,Santos,Fluminense,3,2,0,0,3,2,0,5,5,25,14,39,SantosFluminense,0
1513,1513,6525,2019,2,2/5/2019,Botafogo-RJ,Bahia,3,0,0,0,3,0,0,3,3,11,15,26,Botafogo-RJBahia,0
1514,1514,6526,2019,3,4/5/2019,Vasco,Corinthians,2,1,0,0,2,1,0,3,3,21,8,29,VascoCorinthians,0
1515,1515,6527,2019,3,4/5/2019,Palmeiras,Internacional,2,5,0,0,2,5,0,7,7,15,18,33,PalmeirasInternacional,0
1516,1516,6528,2019,3,4/5/2019,Ceara,Atletico-MG,0,1,0,0,0,1,0,1,1,12,7,19,CearaAtletico-MG,0
1517,1517,6529,2019,3,5/5/2019,Chapecoense,Athletico-PR,1,3,0,0,1,3,0,4,4,16,17,33,ChapecoenseAthletico-PR,0
1518,1518,6530,2019,3,5/5/2019,Sao Paulo,Flamengo,1,7,0,0,1,7,0,8,8,16,15,31,Sao PauloFlamengo,0
1519,1519,6531,2019,3,5/5/2019,Botafogo-RJ,Fortaleza,0,2,0,0,0,2,0,2,2,10,16,26,Botafogo-RJFortaleza,0
1520,1520,6532,2019,3,5/5/2019,CSA,Santos,1,4,0,0,1,4,0,5,5,11,13,24,CSASantos,0
1521,1521,6533,2019,3,5/5/2019,Cruzeiro,Goias,1,2,0,1,1,3,1,3,4,14,10,24,CruzeiroGoias,0
1522,1522,6534,2019,3,5/5/2019,Gremio,Fluminense,2,1,0,0,2,1,0,3,3,8,10,18,GremioFluminense,0
1523,1523,6535,2019,3,5/5/2019,Bahia,Avai,1,2,0,0,1,2,0,3,3,27,15,42,BahiaAvai,0
1524,1524,6536,2019,4,11/5/2019,Fluminense,Botafogo-RJ,3,5,0,0,3,5,0,8,8,16,12,28,FluminenseBotafogo-RJ,1
1525,1525,6537,2019,4,11/5/2019,Corinthians,Gremio,2,4,0,0,2,4,0,6,6,13,19,32,CorinthiansGremio,0
1526,1526,6538,2019,4,11/5/2019,Goias,Ceara,2,2,0,0,2,2,0,4,4,20,12,32,GoiasCeara,0
1527,1527,6539,2019,4,12/5/2019,Flamengo,Chapecoense,2,3,0,0,2,3,0,5,5,18,9,27,FlamengoChapecoense,0
1528,1528,6540,2019,4,12/5/2019,Santos,Vasco,2,4,0,1,2,5,1,6,7,18,11,29,SantosVasco,0
1529,1529,6541,2019,4,12/5/2019,Atletico-MG,Palmeiras,1,3,0,0,1,3,0,4,4,0,0,0,Atletico-MGPalmeiras,0
1530,1530,6542,2019,4,12/5/2019,Internacional,Cruzeiro,0,0,0,1,0,1,1,0,1,10,14,24,InternacionalCruzeiro,0
1531,1531,6543,2019,4,12/5/2019,Avai,CSA,1,2,0,0,1,2,0,3,3,14,18,32,AvaiCSA,0
1532,1532,6544,2019,4,12/5/2019,Athletico-PR,Bahia,2,3,0,0,2,3,0,5,5,13,14,27,Athletico-PRBahia,0
1533,1533,6545,2019,4,12/5/2019,Fortaleza,Sao Paulo,2,2,0,0,2,2,0,4,4,12,14,26,FortalezaSao Paulo,0
1534,1534,6546,2019,5,18/5/2019,Fluminense,Cruzeiro,3,2,0,0,3,2,0,5,5,20,12,32,FluminenseCruzeiro,0
1535,1535,6547,2019,5,18/5/2019,Palmeiras,Santos,2,4,0,0,2,4,0,6,6,23,19,42,PalmeirasSantos,1
1536,1536,6548,2019,5,18/5/2019,Atletico-MG,Flamengo,3,1,1,0,4,1,1,4,5,11,8,19,Atletico-MGFlamengo,0
1537,1537,6549,2019,5,19/5/2019,Sao Paulo,Bahia,1,3,1,0,2,3,1,4,5,9,19,28,Sao PauloBahia,0
1538,1538,6550,2019,5,19/5/2019,Internacional,CSA,2,3,0,0,2,3,0,5,5,11,9,20,InternacionalCSA,0
1539,1539,6551,2019,5,19/5/2019,Athletico-PR,Corinthians,1,4,0,0,1,4,0,5,5,16,12,28,Athletico-PRCorinthians,0
1540,1540,6552,2019,5,19/5/2019,Goias,Botafogo-RJ,1,3,0,0,1,3,0,4,4,18,14,32,GoiasBotafogo-RJ,0
1541,1541,6553,2019,5,19/5/2019,Chapecoense,Fortaleza,1,1,0,0,1,1,0,2,2,16,12,28,ChapecoenseFortaleza,0
1542,1542,6554,2019,5,19/5/2019,Vasco,Avai,1,2,0,0,1,2,0,3,3,16,14,30,VascoAvai,0
1543,1543,6555,2019,5,19/5/2019,Ceara,Gremio,3,6,0,0,3,6,0,9,9,14,16,30,CearaGremio,0
1544,1544,6556,2019,6,25/5/2019,Botafogo-RJ,Palmeiras,10,0,0,0,10,0,0,10,10,13,19,32,Botafogo-RJPalmeiras,0
1545,1545,6557,2019,6,25/5/2019,Gremio,Atletico-MG,1,4,0,0,1,4,0,5,5,10,14,24,GremioAtletico-MG,0
1546,1546,6558,2019,6,26/5/2019,Flamengo,Athletico-PR,4,3,0,0,4,3,0,7,7,16,21,37,FlamengoAthletico-PR,0
1547,1547,6559,2019,6,26/5/2019,Santos,Internacional,5,5,0,0,5,5,0,10,10,19,19,38,SantosInternacional,0
1548,1548,6560,2019,6,26/5/2019,Fortaleza,Vasco,1,2,0,0,1,2,0,3,3,9,12,21,FortalezaVasco,0
1549,1549,6561,2019,6,26/5/2019,Cruzeiro,Chapecoense,1,3,0,0,1,3,0,4,4,13,11,24,CruzeiroChapecoense,0
1550,1550,6562,2019,6,26/5/2019,Bahia,Fluminense,2,3,0,1,2,4,1,5,6,9,10,19,BahiaFluminense,0
1551,1551,6563,2019,6,26/5/2019,Corinthians,Sao Paulo,3,4,0,0,3,4,0,7,7,16,14,30,CorinthiansSao Paulo,1
1552,1552,6564,2019,6,27/5/2019,CSA,Goias,3,1,0,0,3,1,0,4,4,19,10,29,CSAGoias,0
1553,1553,6565,2019,6,27/5/2019,Avai,Ceara,4,3,0,0,4,3,0,7,7,21,15,36,AvaiCeara,0
1554,1554,6566,2019,7,1/6/2019,Flamengo,Fortaleza,1,0,0,0,1,0,0,1,1,16,6,22,FlamengoFortaleza,0
1555,1555,6567,2019,7,1/6/2019,Bahia,Gremio,1,2,0,0,1,2,0,3,3,8,10,18,BahiaGremio,0
1556,1556,6568,2019,7,2/6/2019,Botafogo-RJ,Vasco,2,3,0,0,2,3,0,5,5,15,16,31,Botafogo-RJVasco,1
1557,1557,6569,2019,7,2/6/2019,Ceara,Santos,2,1,0,0,2,1,0,3,3,14,22,36,CearaSantos,0
1558,1558,6570,2019,7,2/6/2019,Athletico-PR,Fluminense,1,3,0,1,1,4,1,4,5,20,17,37,Athletico-PRFluminense,0
1559,1559,6571,2019,7,2/6/2019,Sao Paulo,Cruzeiro,2,3,1,0,3,3,1,5,6,15,12,27,Sao PauloCruzeiro,0
1560,1560,6572,2019,7,2/6/2019,Atletico-MG,CSA,0,3,0,0,0,3,0,3,3,2,11,13,Atletico-MGCSA,0
1561,1561,6573,2019,7,2/6/2019,Chapecoense,Palmeiras,2,5,0,0,2,5,0,7,7,14,21,35,ChapecoensePalmeiras,0
3012,3012,6574,2019,7,2/6/2019,Internacional,Avai,0,0,0,0,0,0,0,0,0,11,12,23,InternacionalAvai,0
1562,1562,6575,2019,7,7/8/2019,Corinthians,Goias,1,2,0,1,1,3,1,3,4,13,11,24,CorinthiansGoias,0
1563,1563,6576,2019,8,7/6/2019,Vasco,Internacional,0,2,0,0,0,2,0,2,2,13,16,29,VascoInternacional,0
1564,1564,6577,2019,8,8/6/2019,Palmeiras,Athletico-PR,2,4,0,0,2,4,0,6,6,16,29,45,PalmeirasAthletico-PR,0
1565,1565,6578,2019,8,8/6/2019,Gremio,Fortaleza,1,4,0,1,1,5,1,5,6,7,7,14,GremioFortaleza,0
1566,1566,6579,2019,8,8/6/2019,Cruzeiro,Corinthians,1,1,0,0,1,1,0,2,2,12,13,25,CruzeiroCorinthians,0
1567,1567,6580,2019,8,8/6/2019,Ceara,Bahia,2,2,0,0,2,2,0,4,4,12,10,22,CearaBahia,0
1568,1568,6581,2019,8,8/6/2019,Avai,Sao Paulo,5,2,0,0,5,2,0,7,7,17,17,34,AvaiSao Paulo,0
1569,1569,6582,2019,8,9/6/2019,CSA,Botafogo-RJ,2,1,0,0,2,1,0,3,3,20,10,30,CSABotafogo-RJ,0
1570,1570,6583,2019,8,9/6/2019,Fluminense,Flamengo,2,3,0,0,2,3,0,5,5,14,17,31,FluminenseFlamengo,1
1571,1571,6584,2019,8,9/6/2019,Santos,Atletico-MG,1,2,0,0,1,2,0,3,3,12,14,26,SantosAtletico-MG,0
1572,1572,6585,2019,8,10/6/2019,Goias,Chapecoense,2,0,0,1,2,1,1,2,3,14,17,31,GoiasChapecoense,0
1573,1573,6586,2019,9,12/6/2019,Botafogo-RJ,Gremio,1,2,0,0,1,2,0,3,3,9,11,20,Botafogo-RJGremio,0
1574,1574,6587,2019,9,12/6/2019,Fortaleza,Cruzeiro,1,6,1,0,2,6,1,7,8,10,15,25,FortalezaCruzeiro,0
1575,1575,6588,2019,9,12/6/2019,Internacional,Bahia,1,1,0,0,1,1,0,2,2,11,7,18,InternacionalBahia,0
1576,1576,6589,2019,9,12/6/2019,CSA,Flamengo,3,1,0,0,3,1,0,4,4,13,10,23,CSAFlamengo,0
1577,1577,6590,2019,9,12/6/2019,Santos,Corinthians,4,4,0,0,4,4,0,8,8,16,13,29,SantosCorinthians,1
1578,1578,6591,2019,9,13/6/2019,Vasco,Ceara,0,2,0,0,0,2,0,2,2,14,15,29,VascoCeara,0
1579,1579,6592,2019,9,13/6/2019,Chapecoense,Fluminense,2,6,0,1,2,7,1,8,9,12,21,33,ChapecoenseFluminense,0
1580,1580,6593,2019,9,13/6/2019,Palmeiras,Avai,1,1,0,0,1,1,0,2,2,13,18,31,PalmeirasAvai,0
1581,1581,6594,2019,9,13/6/2019,Atletico-MG,Sao Paulo,2,4,0,0,2,4,0,6,6,13,17,30,Atletico-MGSao Paulo,0
1582,1582,6595,2019,9,13/6/2019,Goias,Athletico-PR,1,3,0,0,1,3,0,4,4,0,0,0,GoiasAthletico-PR,0
1583,1583,6596,2019,10,13/7/2019,Gremio,Vasco,2,4,0,0,2,4,0,6,6,18,12,30,GremioVasco,0
1584,1584,6597,2019,10,13/7/2019,Fortaleza,Avai,2,2,0,0,2,2,0,4,4,15,12,27,FortalezaAvai,0
1585,1585,6598,2019,10,13/7/2019,Bahia,Santos,2,3,0,0,2,3,0,5,5,13,11,24,BahiaSantos,0
1586,1586,6599,2019,10,13/7/2019,Sao Paulo,Palmeiras,3,3,0,0,3,3,0,6,6,19,18,37,Sao PauloPalmeiras,1
1587,1587,6600,2019,10,14/7/2019,Flamengo,Goias,1,2,0,0,1,2,0,3,3,8,9,17,FlamengoGoias,0
1588,1588,6601,2019,10,14/7/2019,Corinthians,CSA,2,6,0,0,2,6,0,8,8,2,18,20,CorinthiansCSA,0
1589,1589,6602,2019,10,14/7/2019,Athletico-PR,Internacional,3,3,0,0,3,3,0,6,6,15,16,31,Athletico-PRInternacional,0
3013,3013,6603,2019,10,14/7/2019,Cruzeiro,Botafogo-RJ,0,0,0,0,0,0,0,0,0,11,8,19,CruzeiroBotafogo-RJ,0
1590,1590,6604,2019,10,14/7/2019,Chapecoense,Atletico-MG,3,5,0,0,3,5,0,8,8,20,16,36,ChapecoenseAtletico-MG,0
1591,1591,6605,2019,10,15/7/2019,Fluminense,Ceara,2,2,0,0,2,2,0,4,4,11,15,26,FluminenseCeara,0
1592,1592,6606,2019,11,20/7/2019,Vasco,Fluminense,4,3,0,2,4,5,2,7,9,25,22,47,VascoFluminense,1
1593,1593,6607,2019,11,20/7/2019,Bahia,Cruzeiro,2,1,1,0,3,1,1,3,4,17,8,25,BahiaCruzeiro,0
1594,1594,6608,2019,11,20/7/2019,Ceara,Palmeiras,3,2,0,0,3,2,0,5,5,26,13,39,CearaPalmeiras,0
1595,1595,6609,2019,11,20/7/2019,CSA,Athletico-PR,2,1,0,0,2,1,0,3,3,0,0,0,CSAAthletico-PR,0
1596,1596,6610,2019,11,20/7/2019,Internacional,Gremio,3,2,0,0,3,2,0,5,5,13,14,27,InternacionalGremio,1
1597,1597,6611,2019,11,21/7/2019,Botafogo-RJ,Santos,2,3,1,1,3,4,2,5,7,12,14,26,Botafogo-RJSantos,0
1598,1598,6612,2019,11,21/7/2019,Atletico-MG,Fortaleza,1,4,0,0,1,4,0,5,5,15,12,27,Atletico-MGFortaleza,0
1599,1599,6613,2019,11,21/7/2019,Corinthians,Flamengo,1,4,0,1,1,5,1,5,6,20,17,37,CorinthiansFlamengo,0
1600,1600,6614,2019,11,21/7/2019,Avai,Goias,4,2,0,0,4,2,0,6,6,16,19,35,AvaiGoias,0
1601,1601,6615,2019,11,22/7/2019,Sao Paulo,Chapecoense,1,3,0,0,1,3,0,4,4,29,19,48,Sao PauloChapecoense,0
1602,1602,6616,2019,12,27/7/2019,Palmeiras,Vasco,1,4,0,0,1,4,0,5,5,22,22,44,PalmeirasVasco,0
1603,1603,6617,2019,12,27/7/2019,Cruzeiro,Athletico-PR,1,0,0,0,1,0,0,1,1,0,0,0,CruzeiroAthletico-PR,0
1604,1604,6618,2019,12,27/7/2019,Fluminense,Sao Paulo,1,3,0,0,1,3,0,4,4,20,14,34,FluminenseSao Paulo,0
1605,1605,6619,2019,12,27/7/2019,Internacional,Ceara,3,3,0,0,3,3,0,6,6,11,12,23,InternacionalCeara,0
1606,1606,6620,2019,12,28/7/2019,Chapecoense,Bahia,1,1,0,0,1,1,0,2,2,16,15,31,ChapecoenseBahia,0
1607,1607,6621,2019,12,28/7/2019,Flamengo,Botafogo-RJ,5,2,0,0,5,2,0,7,7,23,16,39,FlamengoBotafogo-RJ,1
1608,1608,6622,2019,12,28/7/2019,Santos,Avai,2,2,0,0,2,2,0,4,4,9,13,22,SantosAvai,0
1609,1609,6623,2019,12,28/7/2019,Goias,Atletico-MG,1,0,0,0,1,0,0,1,1,14,9,23,GoiasAtletico-MG,0
1610,1610,6624,2019,12,28/7/2019,Fortaleza,Corinthians,2,1,0,0,2,1,0,3,3,18,16,34,FortalezaCorinthians,0
1611,1611,6625,2019,12,29/7/2019,CSA,Gremio,4,2,0,0,4,2,0,6,6,13,13,26,CSAGremio,0
1612,1612,6626,2019,13,3/8/2019,Ceara,Fortaleza,3,1,0,1,3,2,1,4,5,14,16,30,CearaFortaleza,1
1613,1613,6627,2019,13,3/8/2019,Fluminense,Internacional,1,2,0,0,1,2,0,3,3,8,12,20,FluminenseInternacional,0
1614,1614,6628,2019,13,4/8/2019,Santos,Goias,3,4,0,0,3,4,0,7,7,15,8,23,SantosGoias,0
1615,1615,6629,2019,13,4/8/2019,Avai,Botafogo-RJ,2,1,1,0,3,1,1,3,4,12,11,23,AvaiBotafogo-RJ,0
1616,1616,6630,2019,13,4/8/2019,Bahia,Flamengo,1,1,1,0,2,1,1,2,3,18,14,32,BahiaFlamengo,0
1617,1617,6631,2019,13,4/8/2019,Corinthians,Palmeiras,1,3,0,0,1,3,0,4,4,11,24,35,CorinthiansPalmeiras,1
1618,1618,6632,2019,13,4/8/2019,Vasco,CSA,4,1,0,0,4,1,0,5,5,13,14,27,VascoCSA,0
1619,1619,6633,2019,13,4/8/2019,Atletico-MG,Cruzeiro,2,3,0,0,2,3,0,5,5,19,13,32,Atletico-MGCruzeiro,1
1620,1620,6634,2019,13,5/8/2019,Gremio,Chapecoense,4,3,0,0,4,3,0,7,7,17,16,33,GremioChapecoense,0
1621,1621,6635,2019,13,21/8/2019,Athletico-PR,Sao Paulo,3,3,0,0,3,3,0,6,6,0,0,0,Athletico-PRSao Paulo,0
1622,1622,6636,2019,14,10/8/2019,Ceara,Chapecoense,3,2,0,0,3,2,0,5,5,20,11,31,CearaChapecoense,0
1623,1623,6637,2019,14,10/8/2019,Sao Paulo,Santos,6,1,0,0,6,1,0,7,7,21,15,36,Sao PauloSantos,1
1624,1624,6638,2019,14,10/8/2019,Flamengo,Gremio,4,2,0,0,4,2,0,6,6,14,15,29,FlamengoGremio,0
1625,1625,6639,2019,14,10/8/2019,Atletico-MG,Fluminense,4,3,0,1,4,4,1,7,8,14,13,27,Atletico-MGFluminense,0
1626,1626,6640,2019,14,11/8/2019,Internacional,Corinthians,3,2,0,0,3,2,0,5,5,16,8,24,InternacionalCorinthians,0
1627,1627,6641,2019,14,11/8/2019,Palmeiras,Bahia,6,4,1,1,7,5,2,10,12,15,19,34,PalmeirasBahia,0
1628,1628,6642,2019,14,11/8/2019,Avai,Cruzeiro,4,2,1,1,5,3,2,6,8,15,15,30,AvaiCruzeiro,0
1629,1629,6643,2019,14,11/8/2019,Botafogo-RJ,Athletico-PR,3,1,0,0,3,1,0,4,4,11,12,23,Botafogo-RJAthletico-PR,0
1630,1630,6644,2019,14,11/8/2019,Goias,Vasco,4,4,0,1,4,5,1,8,9,14,22,36,GoiasVasco,0
1631,1631,6645,2019,14,12/8/2019,CSA,Fortaleza,3,1,0,0,3,1,0,4,4,19,13,32,CSAFortaleza,0
1632,1632,6646,2019,15,17/8/2019,Corinthians,Botafogo-RJ,2,3,0,0,2,3,0,5,5,17,13,30,CorinthiansBotafogo-RJ,0
1633,1633,6647,2019,15,17/8/2019,Fortaleza,Internacional,2,2,1,0,3,2,1,4,5,14,14,28,FortalezaInternacional,0
1634,1634,6648,2019,15,17/8/2019,Vasco,Flamengo,0,3,0,0,0,3,0,3,3,12,18,30,VascoFlamengo,1
1635,1635,6649,2019,15,17/8/2019,Athletico-PR,Atletico-MG,3,1,0,0,3,1,0,4,4,0,0,0,Athletico-PRAtletico-MG,0
3014,3014,6650,2019,15,17/8/2019,Gremio,Palmeiras,0,0,0,0,0,0,0,0,0,13,14,27,GremioPalmeiras,0
1636,1636,6651,2019,15,18/8/2019,Fluminense,CSA,1,2,0,0,1,2,0,3,3,7,16,23,FluminenseCSA,0
1637,1637,6652,2019,15,18/8/2019,Sao Paulo,Ceara,3,2,0,0,3,2,0,5,5,12,16,28,Sao PauloCeara,0
1638,1638,6653,2019,15,18/8/2019,Bahia,Goias,2,3,1,0,3,3,1,5,6,7,13,20,BahiaGoias,0
1639,1639,6654,2019,15,18/8/2019,Cruzeiro,Santos,2,0,0,1,2,1,1,2,3,16,7,23,CruzeiroSantos,0
1640,1640,6655,2019,15,18/8/2019,Chapecoense,Avai,1,0,0,0,1,0,0,1,1,25,15,40,ChapecoenseAvai,1
1641,1641,6656,2019,16,24/8/2019,Atletico-MG,Bahia,0,2,0,0,0,2,0,2,2,17,16,33,Atletico-MGBahia,0
1642,1642,6657,2019,16,24/8/2019,Gremio,Athletico-PR,3,1,0,0,3,1,0,4,4,0,0,0,GremioAthletico-PR,0
1643,1643,6658,2019,16,25/8/2019,Goias,Internacional,2,2,1,0,3,2,1,4,5,9,14,23,GoiasInternacional,0
1644,1644,6659,2019,16,25/8/2019,Vasco,Sao Paulo,4,3,0,1,4,4,1,7,8,19,16,35,VascoSao Paulo,0
1645,1645,6660,2019,16,25/8/2019,Santos,Fortaleza,3,3,0,0,3,3,0,6,6,14,22,36,SantosFortaleza,0
1646,1646,6661,2019,16,25/8/2019,Ceara,Flamengo,3,0,0,0,3,0,0,3,3,11,14,25,CearaFlamengo,0
1647,1647,6662,2019,16,25/8/2019,Avai,Corinthians,0,1,1,1,1,2,2,1,3,19,15,34,AvaiCorinthians,0
1648,1648,6663,2019,16,25/8/2019,CSA,Cruzeiro,3,3,0,0,3,3,0,6,6,17,14,31,CSACruzeiro,0
1649,1649,6664,2019,16,26/8/2019,Botafogo-RJ,Chapecoense,2,1,0,0,2,1,0,3,3,13,16,29,Botafogo-RJChapecoense,0
1650,1650,6665,2019,16,10/9/2019,Palmeiras,Fluminense,0,2,0,0,0,2,0,2,2,12,11,23,PalmeirasFluminense,0
1651,1651,6666,2019,17,31/8/2019,Sao Paulo,Gremio,1,1,1,0,2,1,1,2,3,10,9,19,Sao PauloGremio,0
1652,1652,6667,2019,17,31/8/2019,Bahia,CSA,1,1,0,0,1,1,0,2,2,15,17,32,BahiaCSA,0
1653,1653,6668,2019,17,31/8/2019,Chapecoense,Santos,2,4,0,0,2,4,0,6,6,17,19,36,ChapecoenseSantos,0
1654,1654,6669,2019,17,31/8/2019,Athletico-PR,Ceara,1,3,0,0,1,3,0,4,4,14,15,29,Athletico-PRCeara,0
1655,1655,6670,2019,17,31/8/2019,Internacional,Botafogo-RJ,4,4,0,0,4,4,0,8,8,10,6,16,InternacionalBotafogo-RJ,0
1656,1656,6671,2019,17,1/9/2019,Flamengo,Palmeiras,2,2,0,1,2,3,1,4,5,15,16,31,FlamengoPalmeiras,0
1657,1657,6672,2019,17,1/9/2019,Fortaleza,Goias,3,2,0,1,3,3,1,5,6,21,14,35,FortalezaGoias,0
1658,1658,6673,2019,17,1/9/2019,Cruzeiro,Vasco,3,4,0,0,3,4,0,7,7,14,15,29,CruzeiroVasco,0
1659,1659,6674,2019,17,1/9/2019,Corinthians,Atletico-MG,0,1,0,0,0,1,0,1,1,9,14,23,CorinthiansAtletico-MG,0
1660,1660,6675,2019,17,2/9/2019,Fluminense,Avai,3,1,0,0,3,1,0,4,4,14,15,29,FluminenseAvai,0
1661,1661,6676,2019,18,7/9/2019,Vasco,Bahia,3,1,0,0,3,1,0,4,4,15,19,34,VascoBahia,0
1662,1662,6677,2019,18,7/9/2019,Corinthians,Ceara,1,1,0,0,1,1,0,2,2,9,10,19,CorinthiansCeara,0
1663,1663,6678,2019,18,7/9/2019,Avai,Flamengo,1,2,1,0,2,2,1,3,4,15,9,24,AvaiFlamengo,0
1664,1664,6679,2019,18,7/9/2019,Fortaleza,Fluminense,1,2,0,0,1,2,0,3,3,13,15,28,FortalezaFluminense,0
1665,1665,6680,2019,18,7/9/2019,Internacional,Sao Paulo,1,5,0,0,1,5,0,6,6,14,16,30,InternacionalSao Paulo,0
1666,1666,6681,2019,18,7/9/2019,Goias,Palmeiras,5,1,0,1,5,2,1,6,7,11,21,32,GoiasPalmeiras,0
1667,1667,6682,2019,18,8/9/2019,Cruzeiro,Gremio,2,1,0,0,2,1,0,3,3,11,10,21,CruzeiroGremio,0
1668,1668,6683,2019,18,8/9/2019,Santos,Athletico-PR,3,6,0,0,3,6,0,9,9,8,15,23,SantosAthletico-PR,0
1669,1669,6684,2019,18,8/9/2019,Botafogo-RJ,Atletico-MG,4,3,0,1,4,4,1,7,8,14,14,28,Botafogo-RJAtletico-MG,0
1670,1670,6685,2019,18,8/9/2019,CSA,Chapecoense,3,2,0,2,3,4,2,5,7,22,14,36,CSAChapecoense,0
1671,1671,6686,2019,19,14/9/2019,Flamengo,Santos,2,5,0,0,2,5,0,7,7,20,24,44,FlamengoSantos,0
1672,1672,6687,2019,19,14/9/2019,Chapecoense,Vasco,2,5,0,0,2,5,0,7,7,14,22,36,ChapecoenseVasco,0
1673,1673,6688,2019,19,14/9/2019,Palmeiras,Cruzeiro,2,3,0,0,2,3,0,5,5,20,19,39,PalmeirasCruzeiro,0
1674,1674,6689,2019,19,14/9/2019,Ceara,Botafogo-RJ,1,1,0,0,1,1,0,2,2,11,5,16,CearaBotafogo-RJ,0
1675,1675,6690,2019,19,15/9/2019,Athletico-PR,Avai,1,0,0,0,1,0,0,1,1,0,0,0,Athletico-PRAvai,0
1676,1676,6691,2019,19,15/9/2019,Atletico-MG,Internacional,0,1,0,0,0,1,0,1,1,6,14,20,Atletico-MGInternacional,0
1677,1677,6692,2019,19,15/9/2019,Bahia,Fortaleza,1,1,0,0,1,1,0,2,2,16,11,27,BahiaFortaleza,0
1678,1678,6693,2019,19,15/9/2019,Gremio,Goias,0,1,0,0,0,1,0,1,1,10,10,20,GremioGoias,0
1679,1679,6694,2019,19,15/9/2019,Fluminense,Corinthians,4,1,0,0,4,1,0,5,5,19,12,31,FluminenseCorinthians,0
1680,1680,6695,2019,19,15/9/2019,Sao Paulo,CSA,1,3,0,0,1,3,0,4,4,14,16,30,Sao PauloCSA,0
1681,1681,6696,2019,20,21/9/2019,Botafogo-RJ,Sao Paulo,3,1,0,0,3,1,0,4,4,14,23,37,Botafogo-RJSao Paulo,0
1682,1682,6697,2019,20,21/9/2019,Cruzeiro,Flamengo,2,2,0,0,2,2,0,4,4,9,14,23,CruzeiroFlamengo,0
1683,1683,6698,2019,20,21/9/2019,Corinthians,Bahia,2,4,0,0,2,4,0,6,6,12,15,27,CorinthiansBahia,0
1684,1684,6699,2019,20,21/9/2019,Santos,Gremio,1,4,0,0,1,4,0,5,5,13,15,28,SantosGremio,0
1685,1685,6700,2019,20,22/9/2019,Internacional,Chapecoense,0,4,0,0,0,4,0,4,4,12,19,31,InternacionalChapecoense,0
1686,1686,6701,2019,20,22/9/2019,Fortaleza,Palmeiras,4,1,0,0,4,1,0,5,5,16,11,27,FortalezaPalmeiras,0
1687,1687,6702,2019,20,22/9/2019,CSA,Ceara,1,2,0,0,1,2,0,3,3,20,9,29,CSACeara,0
1688,1688,6703,2019,20,22/9/2019,Vasco,Athletico-PR,3,3,0,0,3,3,0,6,6,0,0,0,VascoAthletico-PR,0
1689,1689,6704,2019,20,22/9/2019,Goias,Fluminense,4,0,1,0,5,0,1,4,5,16,10,26,GoiasFluminense,0
1690,1690,6705,2019,20,23/9/2019,Avai,Atletico-MG,3,1,0,0,3,1,0,4,4,11,14,25,AvaiAtletico-MG,0
1691,1691,6706,2019,21,25/9/2019,Ceara,Cruzeiro,2,3,0,0,2,3,0,5,5,18,17,35,CearaCruzeiro,0
