,ID,Unnamed: 0,campeonato,clube_mandante,clube_visitante,data,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_amarelos,total_cartoes_mandante,total_cartoes_partida,total_cartoes_vermelhos,total_cartoes_visitante
272,4887,272.0,12,Goias,Gremio,18/10/2014,3,2,0,0,5,3,5,0,2
273,4888,273.0,12,Sao Paulo,Bahia,18/10/2014,5,2,0,0,7,5,7,0,2
274,4889,274.0,12,Fluminense,Criciuma,18/10/2014,5,5,0,1,10,5,11,1,6
275,4890,275.0,12,Atletico-MG,Chapecoense,18/10/2014,0,1,0,0,1,0,1,0,1
276,4891,276.0,12,Athletico-PR,Flamengo,19/10/2014,1,1,0,0,2,1,2,0,1
277,4892,277.0,12,Figueirense,Coritiba,19/10/2014,4,3,0,0,7,4,7,0,3
278,4893,278.0,12,Internacional,Corinthians,19/10/2014,5,5,0,0,10,5,10,0,5
279,4894,279.0,12,Palmeiras,Santos,19/10/2014,3,6,0,0,9,3,9,0,6
280,4895,280.0,12,Vitoria,Cruzeiro,19/10/2014,3,2,0,0,5,3,5,0,2
281,4896,281.0,12,Botafogo-RJ,Sport,19/10/2014,0,1,0,0,1,0,1,0,1
282,4897,282.0,12,Bahia,Atletico-MG,21/10/2014,2,3,1,1,5,3,7,2,4
283,4898,283.0,12,Corinthians,Vitoria,22/10/2014,1,1,0,0,2,1,2,0,1
284,4899,284.0,12,Flamengo,Internacional,22/10/2014,2,1,0,0,3,2,3,0,1
285,4900,285.0,12,Criciuma,Athletico-PR,22/10/2014,4,3,0,0,7,4,7,0,3
286,4901,286.0,12,Cruzeiro,Palmeiras,22/10/2014,1,4,0,0,5,1,5,0,4
287,4902,287.0,12,Gremio,Figueirense,22/10/2014,3,3,0,1,6,3,7,1,4
288,4903,288.0,12,Coritiba,Botafogo-RJ,22/10/2014,3,3,0,1,6,3,7,1,4
289,4904,289.0,12,Chapecoense,Sao Paulo,22/10/2014,2,3,0,1,5,2,6,1,4
290,4905,290.0,12,Santos,Fluminense,22/10/2014,2,1,0,0,3,2,3,0,1
291,4906,291.0,12,Sport,Goias,22/10/2014,1,4,0,0,5,1,5,0,4
292,4907,292.0,12,Figueirense,Cruzeiro,25/10/2014,1,1,0,0,2,1,2,0,1
293,4908,293.0,12,Palmeiras,Corinthians,25/10/2014,5,3,0,0,8,5,8,0,3
294,4909,294.0,12,Fluminense,Athletico-PR,25/10/2014,1,1,0,0,2,1,2,0,1
295,4910,295.0,12,Vitoria,Criciuma,25/10/2014,0,4,0,0,4,0,4,0,4
296,4911,296.0,12,Atletico-MG,Sport,25/10/2014,1,4,1,0,5,2,6,1,4
297,4912,297.0,12,Chapecoense,Santos,25/10/2014,1,4,0,0,5,1,5,0,4
298,4913,298.0,12,Coritiba,Gremio,25/10/2014,2,5,0,0,7,2,7,0,5
299,4914,299.0,12,Internacional,Bahia,25/10/2014,2,4,0,0,6,2,6,0,4
300,4915,300.0,12,Botafogo-RJ,Flamengo,25/10/2014,2,1,0,0,3,2,3,0,1
301,4916,301.0,12,Sao Paulo,Goias,27/10/2014,1,2,0,0,3,1,3,0,2
302,4917,302.0,12,Goias,Fluminense,1/11/2014,0,3,0,0,3,0,3,0,3
303,4918,303.0,12,Gremio,Vitoria,1/11/2014,0,1,0,0,1,0,1,0,1
304,4920,304.0,12,Santos,Internacional,2/11/2014,2,5,0,0,7,2,7,0,5
305,4921,305.0,12,Sport,Figueirense,2/11/2014,3,2,0,0,5,3,5,0,2
306,4922,306.0,12,Cruzeiro,Botafogo-RJ,2/11/2014,2,3,0,0,5,2,5,0,3
307,4923,307.0,12,Criciuma,Sao Paulo,2/11/2014,2,2,0,0,4,2,4,0,2
308,4924,308.0,12,Athletico-PR,Atletico-MG,2/11/2014,2,1,0,0,3,2,3,0,1
309,4925,309.0,12,Flamengo,Chapecoense,2/11/2014,2,1,0,0,3,2,3,0,1
310,4926,310.0,12,Bahia,Palmeiras,2/11/2014,4,3,0,0,7,4,7,0,3
311,4927,311.0,12,Coritiba,Fluminense,8/11/2014,2,5,0,0,7,2,7,0,5
312,4928,312.0,12,Palmeiras,Atletico-MG,8/11/2014,0,1,0,0,1,0,1,0,1
313,4929,313.0,12,Botafogo-RJ,Athletico-PR,8/11/2014,0,0,1,0,0,1,1,1,0
314,4930,314.0,12,Vitoria,Sao Paulo,9/11/2014,2,1,0,0,3,2,3,0,1
315,4931,315.0,12,Gremio,Internacional,9/11/2014,2,3,0,0,5,2,5,0,3
316,4932,316.0,12,Figueirense,Chapecoense,9/11/2014,4,0,0,0,4,4,4,0,0
317,4933,317.0,12,Sport,Flamengo,9/11/2014,3,3,0,0,6,3,6,0,3
318,4934,318.0,12,Corinthians,Santos,9/11/2014,2,2,0,0,4,2,4,0,2
319,4935,319.0,12,Cruzeiro,Criciuma,9/11/2014,5,4,0,0,9,5,9,0,4
320,4936,320.0,12,Goias,Bahia,9/11/2014,2,2,0,0,4,2,4,0,2
321,4937,321.0,12,Sao Paulo,Internacional,12/11/2014,4,3,0,1,7,4,8,1,4
322,4938,322.0,12,Botafogo-RJ,Figueirense,19/11/2014,0,4,0,0,4,0,4,0,4
323,4939,323.0,12,Athletico-PR,Santos,19/11/2014,2,1,0,0,3,2,3,0,1
324,4940,324.0,12,Goias,Corinthians,19/11/2014,2,0,0,0,2,2,2,0,0
325,4941,325.0,12,Vitoria,Coritiba,19/11/2014,3,2,0,0,5,3,5,0,2
326,4942,326.0,12,Criciuma,Bahia,19/11/2014,4,1,0,0,5,4,5,0,1
327,4943,327.0,12,Atletico-MG,Flamengo,19/11/2014,2,0,0,0,2,2,2,0,0
328,4944,328.0,12,Palmeiras,Sport,19/11/2014,2,1,0,0,3,2,3,0,1
329,4945,329.0,12,Fluminense,Chapecoense,20/11/2014,4,1,0,0,5,4,5,0,1
330,4946,330.0,12,Gremio,Cruzeiro,20/11/2014,4,3,0,0,7,4,7,0,3
331,4947,331.0,12,Criciuma,Gremio,15/11/2014,4,2,0,0,6,4,6,0,2
332,4948,332.0,12,Fluminense,Botafogo-RJ,15/11/2014,4,3,0,0,7,4,7,0,3
333,4949,333.0,12,Bahia,Corinthians,16/11/2014,2,2,0,0,4,2,4,0,2
334,4950,334.0,12,Athletico-PR,Sport,16/11/2014,2,1,0,0,3,2,3,0,1
335,4951,335.0,12,Flamengo,Coritiba,16/11/2014,1,3,0,0,4,1,4,0,3
336,4952,336.0,12,Santos,Cruzeiro,16/11/2014,2,1,0,0,3,2,3,0,1
337,4953,337.0,12,Internacional,Goias,16/11/2014,2,3,0,0,5,2,5,0,3
338,4954,338.0,12,Chapecoense,Vitoria,16/11/2014,0,3,0,0,3,0,3,0,3
339,4955,339.0,12,Sao Paulo,Palmeiras,16/11/2014,3,3,0,0,6,3,6,0,3
340,4956,340.0,12,Atletico-MG,Figueirense,16/11/2014,0,3,0,0,3,0,3,0,3
341,4957,341.0,12,Internacional,Atletico-MG,22/11/2014,4,0,0,0,4,4,4,0,0
342,4958,342.0,12,Bahia,Athletico-PR,22/11/2014,2,0,1,0,2,3,3,1,0
343,4959,343.0,12,Santos,Sao Paulo,23/11/2014,3,1,0,0,4,3,4,0,1
344,4960,344.0,12,Flamengo,Criciuma,23/11/2014,1,4,0,0,5,1,5,0,4
345,4961,345.0,12,Sport,Fluminense,23/11/2014,4,1,0,0,5,4,5,0,1
346,4962,346.0,12,Cruzeiro,Goias,23/11/2014,1,2,0,0,3,1,3,0,2
347,4963,347.0,12,Figueirense,Vitoria,23/11/2014,2,3,0,0,5,2,5,0,3
348,4964,348.0,12,Corinthians,Gremio,23/11/2014,1,2,0,0,3,1,3,0,2
349,4965,349.0,12,Chapecoense,Botafogo-RJ,23/11/2014,3,2,0,0,5,3,5,0,2
350,4966,350.0,12,Coritiba,Palmeiras,23/11/2014,3,4,0,0,7,3,7,0,4
351,4967,351.0,12,Criciuma,Sport,29/11/2014,4,0,0,0,4,4,4,0,0
352,4968,352.0,12,Internacional,Palmeiras,29/11/2014,2,1,1,2,3,3,6,3,3
353,4969,353.0,12,Flamengo,Vitoria,29/11/2014,3,4,0,1,7,3,8,1,5
354,4970,354.0,12,Sao Paulo,Figueirense,30/11/2014,2,4,0,1,6,2,7,1,5
355,4971,355.0,12,Santos,Botafogo-RJ,30/11/2014,1,1,0,0,2,1,2,0,1
356,4972,356.0,12,Fluminense,Corinthians,30/11/2014,2,4,1,0,6,3,7,1,4
357,4973,357.0,12,Chapecoense,Cruzeiro,30/11/2014,2,0,0,0,2,2,2,0,0
358,4974,358.0,12,Atletico-MG,Coritiba,30/11/2014,3,4,0,0,7,3,7,0,4
359,4975,359.0,12,Athletico-PR,Goias,30/11/2014,3,5,0,2,8,3,10,2,7
360,4976,360.0,12,Bahia,Gremio,30/11/2014,2,2,0,1,4,2,5,1,3
361,4977,361.0,12,Corinthians,Criciuma,6/12/2014,2,2,0,0,4,2,4,0,2
362,4978,362.0,12,Figueirense,Internacional,6/12/2014,2,3,3,2,5,5,10,5,5
363,4979,363.0,12,Coritiba,Bahia,7/12/2014,3,1,0,0,4,3,4,0,1
364,4980,364.0,12,Vitoria,Santos,7/12/2014,0,3,0,0,3,0,3,0,3
365,4981,365.0,12,Sport,Sao Paulo,7/12/2014,0,1,0,0,1,0,1,0,1
366,4982,366.0,12,Botafogo-RJ,Atletico-MG,7/12/2014,3,3,0,0,6,3,6,0,3
367,4983,367.0,12,Palmeiras,Athletico-PR,7/12/2014,1,1,0,0,2,1,2,0,1
368,4984,368.0,12,Gremio,Flamengo,7/12/2014,3,0,0,1,3,3,4,1,1
369,4985,369.0,12,Cruzeiro,Fluminense,7/12/2014,1,4,0,0,5,1,5,0,4
370,4986,370.0,12,Goias,Chapecoense,7/12/2014,2,1,0,0,3,2,3,0,1
371,4987,371.0,13,Chapecoense,Coritiba,9/5/2015,2,2,0,0,4,2,4,0,2
372,4988,372.0,13,Palmeiras,Atletico-MG,9/5/2015,2,4,0,0,6,2,6,0,4
373,4989,373.0,13,Fluminense,Joinville,9/5/2015,2,1,0,1,3,2,4,1,2
374,4990,374.0,13,Gremio,Ponte Preta,10/5/2015,3,5,0,1,8,3,9,1,6
375,4991,375.0,13,Athletico-PR,Internacional,10/5/2015,1,2,0,0,3,1,3,0,2
376,4992,376.0,13,Sao Paulo,Flamengo,10/5/2015,2,1,0,0,3,2,3,0,1
377,4993,377.0,13,Cruzeiro,Corinthians,10/5/2015,3,1,0,0,4,3,4,0,1
378,4994,378.0,13,Sport,Figueirense,10/5/2015,1,3,0,1,4,1,5,1,4
379,4995,379.0,13,Avai,Santos,10/5/2015,2,2,0,1,4,2,5,1,3
380,4996,380.0,13,Vasco,Goias,10/5/2015,3,5,0,0,8,3,8,0,5
381,4997,381.0,13,Goias,Athletico-PR,16/5/2015,2,1,0,1,3,2,4,1,2
382,4998,382.0,13,Coritiba,Gremio,16/5/2015,2,3,0,0,5,2,5,0,3
383,4999,383.0,13,Corinthians,Chapecoense,16/5/2015,2,4,0,0,6,2,6,0,4
384,5000,384.0,13,Figueirense,Vasco,17/5/2015,2,6,0,0,8,2,8,0,6
385,5001,385.0,13,Atletico-MG,Fluminense,17/5/2015,2,1,0,0,3,2,3,0,1
386,5002,386.0,13,Flamengo,Sport,17/5/2015,2,3,0,0,5,2,5,0,3
387,5003,387.0,13,Santos,Cruzeiro,17/5/2015,1,4,0,0,5,1,5,0,4
388,5004,388.0,13,Joinville,Palmeiras,17/5/2015,3,1,0,0,4,3,4,0,1
389,5005,389.0,13,Ponte Preta,Sao Paulo,17/5/2015,1,3,0,0,4,1,4,0,3
390,5006,390.0,13,Internacional,Avai,17/5/2015,3,7,0,0,10,3,10,0,7
391,5007,391.0,13,Sao Paulo,Joinville,23/5/2015,2,0,0,0,2,2,2,0,0
392,5008,392.0,13,Vasco,Internacional,23/5/2015,6,3,0,1,9,6,10,1,4
393,5009,393.0,13,Gremio,Figueirense,23/5/2015,6,5,0,0,11,6,11,0,5
394,5010,394.0,13,Palmeiras,Goias,24/5/2015,6,5,1,1,11,7,13,2,6
395,5011,395.0,13,Chapecoense,Santos,24/5/2015,5,6,0,0,11,5,11,0,6
396,5012,396.0,13,Athletico-PR,Atletico-MG,24/5/2015,4,0,1,0,4,5,5,1,0
397,5013,397.0,13,Fluminense,Corinthians,24/5/2015,2,2,0,0,4,2,4,0,2
398,5014,398.0,13,Avai,Flamengo,24/5/2015,5,6,0,0,11,5,11,0,6
399,5015,399.0,13,Cruzeiro,Ponte Preta,24/5/2015,2,2,0,0,4,2,4,0,2
400,5016,400.0,13,Sport,Coritiba,24/5/2015,1,4,0,0,5,1,5,0,4
401,5017,401.0,13,Ponte Preta,Chapecoense,30/5/2015,4,2,0,1,6,4,7,1,3
402,5018,402.0,13,Coritiba,Avai,30/5/2015,4,4,0,0,8,4,8,0,4
403,5019,403.0,13,Joinville,Athletico-PR,30/5/2015,0,4,0,0,4,0,4,0,4
404,5020,404.0,13,Santos,Sport,31/5/2015,1,2,0,0,3,1,3,0,2
405,5021,405.0,13,Goias,Gremio,31/5/2015,1,1,0,0,2,1,2,0,1
406,5022,406.0,13,Atletico-MG,Vasco,31/5/2015,0,3,0,0,3,0,3,0,3
407,5023,407.0,13,Corinthians,Palmeiras,31/5/2015,5,5,0,0,10,5,10,0,5
408,5024,408.0,13,Internacional,Sao Paulo,31/5/2015,3,1,0,1,4,3,5,1,2
409,5025,409.0,13,Flamengo,Fluminense,31/5/2015,6,3,1,1,9,7,11,2,4
410,5026,410.0,13,Figueirense,Cruzeiro,31/5/2015,3,6,0,1,9,3,10,1,7
411,5027,411.0,13,Athletico-PR,Figueirense,3/6/2015,1,4,0,0,5,1,5,0,4
412,5028,412.0,13,Vasco,Ponte Preta,3/6/2015,2,3,2,0,5,4,7,2,3
413,5029,413.0,13,Chapecoense,Joinville,3/6/2015,3,5,0,0,8,3,8,0,5
414,5030,414.0,13,Sao Paulo,Santos,3/6/2015,5,3,0,1,8,5,9,1,4
415,5031,415.0,13,Cruzeiro,Flamengo,3/6/2015,2,3,0,0,5,2,5,0,3
416,5032,416.0,13,Avai,Atletico-MG,3/6/2015,3,3,0,0,6,3,6,0,3
417,5033,417.0,13,Gremio,Corinthians,3/6/2015,2,3,0,0,5,2,5,0,3
418,5034,418.0,13,Fluminense,Coritiba,4/6/2015,1,4,0,0,5,1,5,0,4
419,5035,419.0,13,Sport,Goias,4/6/2015,2,4,0,0,6,2,6,0,4
420,5036,420.0,13,Palmeiras,Internacional,4/6/2015,1,4,0,0,5,1,5,0,4
421,5038,421.0,13,Flamengo,Chapecoense,6/6/2015,1,0,0,1,1,1,2,1,1
422,5039,422.0,13,Santos,Ponte Preta,6/6/2015,2,2,0,0,4,2,4,0,2
423,5040,423.0,13,Athletico-PR,Vasco,6/6/2015,4,3,0,0,7,4,7,0,3
424,5041,424.0,13,Joinville,Corinthians,6/6/2015,1,1,0,0,2,1,2,0,1
425,5042,425.0,13,Sao Paulo,Gremio,6/6/2015,3,2,0,0,5,3,5,0,2
426,5043,426.0,13,Internacional,Coritiba,7/6/2015,4,5,1,0,9,5,10,1,5
427,5044,427.0,13,Figueirense,Palmeiras,7/6/2015,3,3,0,0,6,3,6,0,3
428,5045,428.0,13,Goias,Avai,7/6/2015,2,4,0,0,6,2,6,0,4
429,5046,429.0,13,Fluminense,Sport,7/6/2015,3,2,0,0,5,3,5,0,2
430,5047,430.0,13,Atletico-MG,Santos,10/6/2015,1,4,0,0,5,1,5,0,4
431,5048,431.0,13,Coritiba,Flamengo,13/6/2015,2,4,0,1,6,2,7,1,5
432,5049,432.0,13,Chapecoense,Sao Paulo,13/6/2015,2,4,0,0,6,2,6,0,4
433,5050,433.0,13,Corinthians,Internacional,13/6/2015,0,2,0,0,2,0,2,0,2
434,5051,434.0,13,Sport,Joinville,13/6/2015,0,4,0,0,4,0,4,0,4
435,5052,435.0,13,Vasco,Cruzeiro,13/6/2015,2,4,0,0,6,2,6,0,4
436,5053,436.0,13,Ponte Preta,Goias,14/6/2015,3,3,0,0,6,3,6,0,3
437,5054,437.0,13,Avai,Figueirense,14/6/2015,4,3,0,0,7,4,7,0,3
438,5055,438.0,13,Palmeiras,Fluminense,14/6/2015,0,7,0,2,7,0,9,2,9
439,5056,439.0,13,Gremio,Athletico-PR,14/6/2015,1,4,0,0,5,1,5,0,4
440,5057,440.0,13,Figueirense,Internacional,18/6/2015,4,2,0,0,6,4,6,0,2
441,5058,441.0,13,Sport,Vasco,20/6/2015,2,3,0,0,5,2,5,0,3
442,5059,442.0,13,Flamengo,Atletico-MG,20/6/2015,0,1,0,1,1,0,2,1,2
443,5060,443.0,13,Santos,Corinthians,20/6/2015,5,4,1,1,9,6,11,2,5
444,5061,444.0,13,Gremio,Palmeiras,20/6/2015,4,3,0,0,7,4,7,0,3
445,5062,445.0,13,Cruzeiro,Chapecoense,21/6/2015,4,3,0,0,7,4,7,0,3
446,5063,446.0,13,Joinville,Goias,21/6/2015,4,5,1,1,9,5,11,2,6
447,5064,447.0,13,Athletico-PR,Coritiba,21/6/2015,2,5,0,2,7,2,9,2,7
448,5065,448.0,13,Sao Paulo,Avai,21/6/2015,1,5,0,0,6,1,6,0,5
449,5066,449.0,13,Fluminense,Ponte Preta,24/6/2015,2,3,0,0,5,2,5,0,3
450,5067,450.0,13,Avai,Gremio,27/6/2015,3,3,0,0,6,3,6,0,3
451,5068,451.0,13,Chapecoense,Sport,27/6/2015,1,6,0,0,7,1,7,0,6
452,5069,452.0,13,Corinthians,Figueirense,27/6/2015,0,2,0,0,2,0,2,0,2
453,5070,453.0,13,Atletico-MG,Joinville,28/6/2015,2,1,0,0,3,2,3,0,1
454,5071,454.0,13,Palmeiras,Sao Paulo,28/6/2015,1,3,0,0,4,1,4,0,3
455,5072,455.0,13,Goias,Fluminense,28/6/2015,2,2,0,1,4,2,5,1,3
456,5073,456.0,13,Ponte Preta,Athletico-PR,28/6/2015,1,2,0,0,3,1,3,0,2
457,5074,457.0,13,Coritiba,Cruzeiro,28/6/2015,5,5,0,0,10,5,10,0,5
458,5075,458.0,13,Vasco,Flamengo,28/6/2015,4,0,0,0,4,4,4,0,0
459,5076,459.0,13,Internacional,Santos,28/6/2015,3,3,0,1,6,3,7,1,4
460,5077,460.0,13,Sport,Internacional,1/7/2015,2,2,0,1,4,2,5,1,3
461,5078,461.0,13,Vasco,Avai,1/7/2015,3,2,1,1,5,4,7,2,3
462,5079,462.0,13,Palmeiras,Chapecoense,1/7/2015,0,3,0,0,3,0,3,0,3
463,5080,463.0,13,Atletico-MG,Coritiba,1/7/2015,3,5,0,0,8,3,8,0,5
464,5081,464.0,13,Joinville,Flamengo,1/7/2015,3,2,0,0,5,3,5,0,2
465,5082,465.0,13,Gremio,Cruzeiro,1/7/2015,5,6,0,0,11,5,11,0,6
466,5083,466.0,13,Athletico-PR,Sao Paulo,1/7/2015,2,0,0,0,2,2,2,0,0
467,5084,467.0,13,Corinthians,Ponte Preta,2/7/2015,1,2,0,0,3,1,3,0,2
468,5085,468.0,13,Figueirense,Goias,2/7/2015,2,2,1,0,4,3,5,1,2
469,5086,469.0,13,Fluminense,Santos,2/7/2015,2,3,0,0,5,2,5,0,3
470,5087,470.0,13,Coritiba,Joinville,4/7/2015,1,2,0,0,3,1,3,0,2
471,5088,471.0,13,Chapecoense,Vasco,4/7/2015,1,2,0,2,3,1,5,2,4
472,5089,472.0,13,Cruzeiro,Athletico-PR,4/7/2015,0,2,0,1,2,0,3,1,3
473,5090,473.0,13,Avai,Sport,5/7/2015,6,2,1,0,8,7,9,1,2
474,5091,474.0,13,Goias,Corinthians,5/7/2015,2,2,0,0,4,2,4,0,2
475,5092,475.0,13,Sao Paulo,Fluminense,5/7/2015,1,2,0,0,3,1,3,0,2
476,5093,476.0,13,Santos,Gremio,5/7/2015,4,1,1,0,5,5,6,1,1
477,5094,477.0,13,Ponte Preta,Palmeiras,5/7/2015,3,3,0,0,6,3,6,0,3
478,5095,478.0,13,Flamengo,Figueirense,5/7/2015,3,2,0,0,5,3,5,0,2
479,5096,479.0,13,Internacional,Atletico-MG,5/7/2015,1,3,1,0,4,2,5,1,3
480,5097,480.0,13,Chapecoense,Gremio,8/7/2015,1,2,0,0,3,1,3,0,2
481,5098,481.0,13,Goias,Santos,8/7/2015,0,3,0,0,3,0,3,0,3
482,5099,482.0,13,Coritiba,Ponte Preta,8/7/2015,4,6,0,0,10,4,10,0,6
483,5100,483.0,13,Figueirense,Joinville,8/7/2015,1,2,0,0,3,1,3,0,2
484,5101,484.0,13,Palmeiras,Avai,8/7/2015,2,6,0,0,8,2,8,0,6
485,5102,485.0,13,Atletico-MG,Sport,8/7/2015,2,2,0,0,4,2,4,0,2
486,5103,486.0,13,Internacional,Flamengo,8/7/2015,3,2,0,0,5,3,5,0,2
487,5104,487.0,13,Vasco,Sao Paulo,8/7/2015,3,0,0,0,3,3,3,0,0
488,5105,488.0,13,Corinthians,Athletico-PR,9/7/2015,1,2,0,0,3,1,3,0,2
489,5106,489.0,13,Fluminense,Cruzeiro,9/7/2015,2,2,0,0,4,2,4,0,2
490,5107,490.0,13,Santos,Figueirense,11/7/2015,1,5,0,0,6,1,6,0,5
491,5108,491.0,13,Gremio,Vasco,11/7/2015,1,3,0,0,4,1,4,0,3
492,5109,492.0,13,Ponte Preta,Atletico-MG,11/7/2015,1,3,0,0,4,1,4,0,3
493,5110,493.0,13,Sao Paulo,Coritiba,12/7/2015,1,3,0,0,4,1,4,0,3
494,5111,494.0,13,Joinville,Internacional,12/7/2015,4,3,0,0,7,4,7,0,3
495,5112,495.0,13,Flamengo,Corinthians,12/7/2015,0,2,0,0,2,0,2,0,2
496,5113,496.0,13,Athletico-PR,Fluminense,12/7/2015,1,2,0,0,3,1,3,0,2
497,5114,497.0,13,Cruzeiro,Goias,12/7/2015,2,1,0,0,3,2,3,0,1
498,5115,498.0,13,Sport,Palmeiras,12/7/2015,2,1,0,0,3,2,3,0,1
499,5116,499.0,13,Avai,Chapecoense,12/7/2015,4,2,0,0,6,4,6,0,2
500,5117,500.0,13,Internacional,Goias,18/7/2015,1,1,0,0,2,1,2,0,1
501,5118,501.0,13,Flamengo,Gremio,18/7/2015,1,5,0,0,6,1,6,0,5
502,5119,502.0,13,Corinthians,Atletico-MG,18/7/2015,1,1,0,0,2,1,2,0,1
503,5120,503.0,13,Athletico-PR,Chapecoense,19/7/2015,2,3,0,0,5,2,5,0,3
504,5121,504.0,13,Figueirense,Coritiba,19/7/2015,1,2,0,0,3,1,3,0,2
505,5122,505.0,13,Sport,Sao Paulo,19/7/2015,1,2,0,2,3,1,5,2,4
506,5123,506.0,13,Fluminense,Vasco,19/7/2015,2,6,0,0,8,2,8,0,6
507,5124,507.0,13,Palmeiras,Santos,19/7/2015,3,3,0,0,6,3,6,0,3
508,5125,508.0,13,Cruzeiro,Avai,19/7/2015,1,3,0,0,4,1,4,0,3
509,5126,509.0,13,Joinville,Ponte Preta,19/7/2015,2,5,0,0,7,2,7,0,5
510,5127,510.0,13,Avai,Athletico-PR,25/7/2015,3,3,0,0,6,3,6,0,3
511,5129,511.0,13,Atletico-MG,Figueirense,25/7/2015,2,4,0,0,6,2,6,0,4
512,5130,512.0,13,Chapecoense,Fluminense,26/7/2015,2,3,0,1,5,2,6,1,4
513,5131,513.0,13,Santos,Joinville,26/7/2015,2,2,0,0,4,2,4,0,2
514,5132,514.0,13,Ponte Preta,Internacional,26/7/2015,2,2,0,0,4,2,4,0,2
515,5133,515.0,13,Coritiba,Corinthians,26/7/2015,3,3,0,0,6,3,6,0,3
516,5134,516.0,13,Sao Paulo,Cruzeiro,26/7/2015,0,1,0,0,1,0,1,0,1
517,5135,517.0,13,Goias,Flamengo,26/7/2015,2,1,0,0,3,2,3,0,1
518,5136,518.0,13,Vasco,Palmeiras,26/7/2015,3,1,0,0,4,3,4,0,1
519,5137,519.0,13,Corinthians,Vasco,29/7/2015,0,3,0,0,3,0,3,0,3
520,5138,520.0,13,Atletico-MG,Sao Paulo,29/7/2015,0,1,0,0,1,0,1,0,1
521,5139,521.0,13,Fluminense,Gremio,1/8/2015,3,2,0,1,5,3,6,1,3
522,5140,522.0,13,Coritiba,Goias,2/8/2015,4,4,0,0,8,4,8,0,4
523,5141,523.0,13,Palmeiras,Athletico-PR,2/8/2015,1,2,0,0,3,1,3,0,2
524,5142,524.0,13,Joinville,Avai,2/8/2015,2,1,0,0,3,2,3,0,1
525,5143,525.0,13,Internacional,Chapecoense,2/8/2015,3,2,0,0,5,3,5,0,2
526,5144,526.0,13,Figueirense,Ponte Preta,2/8/2015,2,3,0,0,5,2,5,0,3
527,5145,527.0,13,Flamengo,Santos,2/8/2015,4,2,0,0,6,4,6,0,2
528,5146,528.0,13,Sport,Cruzeiro,2/8/2015,1,2,0,0,3,1,3,0,2
529,5147,529.0,13,Avai,Fluminense,8/8/2015,2,2,0,0,4,2,4,0,2
530,5148,530.0,13,Santos,Coritiba,8/8/2015,1,4,0,0,5,1,5,0,4
531,5150,531.0,13,Vasco,Joinville,9/8/2015,2,4,0,0,6,2,6,0,4
532,5151,532.0,13,Sao Paulo,Corinthians,9/8/2015,4,2,0,1,6,4,7,1,3
533,5152,533.0,13,Cruzeiro,Palmeiras,9/8/2015,4,3,0,0,7,4,7,0,3
534,5153,534.0,13,Ponte Preta,Flamengo,9/8/2015,2,4,0,0,6,2,6,0,4
535,5154,535.0,13,Goias,Atletico-MG,9/8/2015,2,2,0,0,4,2,4,0,2
536,5155,536.0,13,Gremio,Internacional,9/8/2015,2,4,0,0,6,2,6,0,4
537,5156,537.0,13,Chapecoense,Figueirense,9/8/2015,1,1,0,0,2,1,2,0,1
538,5157,538.0,13,Coritiba,Palmeiras,12/8/2015,3,1,0,0,4,3,4,0,1
539,5158,539.0,13,Flamengo,Athletico-PR,12/8/2015,2,4,0,1,6,2,7,1,5
540,5159,540.0,13,Santos,Vasco,12/8/2015,3,5,0,1,8,3,9,1,6
541,5160,541.0,13,Goias,Chapecoense,12/8/2015,1,3,0,0,4,1,4,0,3
542,5161,542.0,13,Figueirense,Sao Paulo,12/8/2015,3,4,0,1,7,3,8,1,5
543,5162,543.0,13,Internacional,Fluminense,12/8/2015,6,4,0,2,10,6,12,2,6
544,5163,544.0,13,Corinthians,Sport,12/8/2015,2,1,0,0,3,2,3,0,1
545,5164,545.0,13,Ponte Preta,Avai,13/8/2015,1,1,0,0,2,1,2,0,1
546,5165,546.0,13,Joinville,Cruzeiro,13/8/2015,1,2,0,0,3,1,3,0,2
547,5166,547.0,13,Atletico-MG,Gremio,13/8/2015,2,3,0,0,5,2,5,0,3
548,5167,548.0,13,Vasco,Coritiba,15/8/2015,3,1,0,0,4,3,4,0,1
549,5168,549.0,13,Athletico-PR,Santos,15/8/2015,2,1,1,0,3,3,4,1,1
550,5169,550.0,13,Sao Paulo,Goias,15/8/2015,1,0,0,0,1,1,1,0,0
551,5170,551.0,13,Palmeiras,Flamengo,16/8/2015,2,2,0,0,4,2,4,0,2
552,5171,552.0,13,Avai,Corinthians,16/8/2015,0,1,0,0,1,0,1,0,1
553,5172,553.0,13,Fluminense,Figueirense,16/8/2015,1,2,0,1,3,1,4,1,3
554,5173,554.0,13,Cruzeiro,Internacional,16/8/2015,2,2,0,0,4,2,4,0,2
555,5175,555.0,13,Gremio,Joinville,16/8/2015,1,0,0,0,1,1,1,0,0
556,5176,556.0,13,Chapecoense,Atletico-MG,16/8/2015,4,3,0,1,7,4,8,1,4
557,5177,557.0,13,Goias,Vasco,22/8/2015,3,3,0,2,6,3,8,2,5
558,5178,558.0,13,Santos,Avai,22/8/2015,1,3,0,0,4,1,4,0,3
