,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida
1723,6738,17,24,9/10/2019,Fortaleza,Chapecoense,4,2,0,0,4,2,0,6,6,18,17,35
1724,6739,17,24,9/10/2019,Bahia,Sao Paulo,2,1,0,0,2,1,0,3,3,10,15,25
1725,6740,17,24,9/10/2019,Gremio,Ceara,0,3,0,0,0,3,0,3,3,11,19,30
1726,6741,17,24,9/10/2019,Cruzeiro,Fluminense,4,3,0,0,4,3,0,7,7,17,18,35
1727,6742,17,24,9/10/2019,Santos,Palmeiras,1,2,0,1,1,3,1,3,4,16,13,29
1728,6743,17,24,10/10/2019,Corinthians,Athletico-PR,2,2,0,0,2,2,0,4,4,0,0,0
1729,6744,17,24,10/10/2019,Avai,Vasco,1,1,0,0,1,1,0,2,2,18,11,29
1730,6745,17,24,10/10/2019,Flamengo,Atletico-MG,0,3,0,0,0,3,0,3,3,10,9,19
1731,6746,17,25,12/10/2019,Goias,CSA,2,3,0,0,2,3,0,5,5,17,21,38
1732,6747,17,25,12/10/2019,Fluminense,Bahia,0,1,0,0,0,1,0,1,1,11,15,26
1733,6748,17,25,12/10/2019,Palmeiras,Botafogo-RJ,2,2,0,0,2,2,0,4,4,22,13,35
1734,6749,17,25,13/10/2019,Internacional,Santos,2,3,0,0,2,3,0,5,5,16,18,34
1735,6750,17,25,13/10/2019,Athletico-PR,Flamengo,2,4,0,0,2,4,0,6,6,0,0,0
1736,6751,17,25,13/10/2019,Ceara,Avai,1,3,0,0,1,3,0,4,4,16,16,32
1737,6752,17,25,13/10/2019,Vasco,Fortaleza,2,4,0,1,2,5,1,6,7,14,19,33
1738,6753,17,25,13/10/2019,Sao Paulo,Corinthians,0,1,0,0,0,1,0,1,1,9,10,19
1739,6754,17,25,13/10/2019,Atletico-MG,Gremio,4,1,1,0,5,1,1,5,6,17,8,25
1740,6755,17,25,13/10/2019,Chapecoense,Cruzeiro,1,1,0,0,1,1,0,2,2,12,13,25
1741,6756,17,26,16/10/2019,CSA,Atletico-MG,3,3,0,1,3,4,1,6,7,18,13,31
1742,6757,17,26,16/10/2019,Gremio,Bahia,3,2,0,0,3,2,0,5,5,13,15,28
1743,6758,17,26,16/10/2019,Fortaleza,Flamengo,1,3,0,0,1,3,0,4,4,8,16,24
1744,6759,17,26,16/10/2019,Cruzeiro,Sao Paulo,2,2,0,0,2,2,0,4,4,18,16,34
1745,6760,17,26,16/10/2019,Palmeiras,Chapecoense,1,3,0,1,1,4,1,4,5,15,14,29
1746,6761,17,26,16/10/2019,Goias,Corinthians,3,4,2,0,5,4,2,7,9,10,16,26
1747,6762,17,26,16/10/2019,Vasco,Botafogo-RJ,1,0,0,0,1,0,0,1,1,15,11,26
1748,6763,17,26,17/10/2019,Avai,Internacional,1,3,1,0,2,3,1,4,5,7,16,23
1749,6764,17,26,17/10/2019,Santos,Ceara,3,4,0,0,3,4,0,7,7,15,11,26
1750,6765,17,26,17/10/2019,Fluminense,Athletico-PR,0,1,0,0,0,1,0,1,1,0,0,0
1751,6766,17,27,19/10/2019,Fortaleza,Gremio,4,2,0,1,4,3,1,6,7,13,17,30
1752,6767,17,27,19/10/2019,Corinthians,Cruzeiro,3,1,0,0,3,1,0,4,4,15,18,33
1753,6768,17,27,20/10/2019,Internacional,Vasco,3,1,0,0,3,1,0,4,4,14,12,26
1754,6769,17,27,20/10/2019,Sao Paulo,Avai,4,1,0,1,4,2,1,5,6,23,11,34
1755,6770,17,27,20/10/2019,Atletico-MG,Santos,3,4,0,0,3,4,0,7,7,24,14,38
1756,6771,17,27,20/10/2019,Flamengo,Fluminense,3,5,0,0,3,5,0,8,8,23,13,36
1757,6772,17,27,20/10/2019,Chapecoense,Goias,2,5,0,0,2,5,0,7,7,23,14,37
1758,6773,17,27,20/10/2019,Athletico-PR,Palmeiras,1,2,0,0,1,2,0,3,3,23,11,34
1759,6774,17,27,21/10/2019,Bahia,Ceara,2,3,0,0,2,3,0,5,5,14,11,25
1760,6775,17,27,21/10/2019,Botafogo-RJ,CSA,2,2,0,1,2,3,1,4,5,18,16,34
1761,6776,17,28,26/10/2019,Corinthians,Santos,3,1,0,0,3,1,0,4,4,20,12,32
1762,6777,17,28,26/10/2019,Ceara,Vasco,3,3,0,0,3,3,0,6,6,11,14,25
1763,6778,17,28,26/10/2019,Bahia,Internacional,1,5,0,0,1,5,0,6,6,16,11,27
1764,6779,17,28,26/10/2019,Fluminense,Chapecoense,1,4,0,0,1,4,0,5,5,11,14,25
1765,6780,17,28,26/10/2019,Cruzeiro,Fortaleza,3,1,0,0,3,1,0,4,4,0,0,0
1766,6781,17,28,27/10/2019,Athletico-PR,Goias,1,1,0,0,1,1,0,2,2,0,0,0
1767,6782,17,28,27/10/2019,Gremio,Botafogo-RJ,3,2,0,0,3,2,0,5,5,13,9,22
1768,6784,17,28,27/10/2019,Avai,Palmeiras,3,2,0,0,3,2,0,5,5,18,17,35
1769,6785,17,28,27/10/2019,Flamengo,CSA,1,2,0,0,1,2,0,3,3,20,13,33
1770,6787,17,29,30/10/2019,Avai,Fortaleza,4,1,1,0,5,1,1,5,6,20,10,30
1771,6788,17,29,30/10/2019,Atletico-MG,Chapecoense,3,3,0,0,3,3,0,6,6,15,10,25
1772,6789,17,29,30/10/2019,Ceara,Fluminense,1,1,0,0,1,1,0,2,2,12,8,20
1773,6790,17,29,30/10/2019,Vasco,Gremio,2,2,0,0,2,2,0,4,4,9,13,22
1774,6791,17,29,30/10/2019,CSA,Corinthians,6,2,0,0,6,2,0,8,8,17,10,27
1775,6792,17,29,31/10/2019,Santos,Bahia,5,3,0,0,5,3,0,8,8,17,26,43
1776,6793,17,29,31/10/2019,Goias,Flamengo,5,3,0,1,5,4,1,8,9,18,15,33
1777,6794,17,29,31/10/2019,Internacional,Athletico-PR,3,2,0,0,3,2,0,5,5,14,22,36
1778,6795,17,29,31/10/2019,Botafogo-RJ,Cruzeiro,1,3,0,0,1,3,0,4,4,15,15,30
1779,6796,17,30,2/11/2019,Fortaleza,Atletico-MG,3,3,0,1,3,4,1,6,7,18,19,37
1780,6797,17,30,2/11/2019,Fluminense,Vasco,2,3,0,0,2,3,0,5,5,7,12,19
1781,6798,17,30,2/11/2019,Palmeiras,Ceara,2,2,0,0,2,2,0,4,4,14,19,33
1782,6799,17,30,2/11/2019,Chapecoense,Sao Paulo,2,2,0,0,2,2,0,4,4,19,11,30
1783,6800,17,30,3/11/2019,Flamengo,Corinthians,0,1,0,0,0,1,0,1,1,12,10,22
1784,6801,17,30,3/11/2019,Athletico-PR,CSA,3,4,0,0,3,4,0,7,7,0,0,0
1785,6802,17,30,3/11/2019,Gremio,Internacional,2,2,0,1,2,3,1,4,5,16,16,32
1786,6803,17,30,3/11/2019,Santos,Botafogo-RJ,1,0,0,0,1,0,0,1,1,16,8,24
1787,6804,17,30,3/11/2019,Cruzeiro,Bahia,3,0,1,0,4,0,1,3,4,16,11,27
1788,6805,17,30,3/11/2019,Goias,Avai,1,3,0,0,1,3,0,4,4,19,19,38
1789,6806,17,31,6/11/2019,Corinthians,Fortaleza,2,3,0,0,2,3,0,5,5,18,9,27
1790,6807,17,31,6/11/2019,Atletico-MG,Goias,0,2,0,0,0,2,0,2,2,15,16,31
1791,6808,17,31,6/11/2019,Avai,Santos,5,2,1,1,6,3,2,7,9,19,11,30
1792,6809,17,31,6/11/2019,Athletico-PR,Cruzeiro,3,1,0,1,3,2,1,4,5,0,0,0
1793,6810,17,31,6/11/2019,Vasco,Palmeiras,7,4,1,0,8,4,1,11,12,17,27,44
1794,6811,17,31,6/11/2019,Bahia,Chapecoense,1,3,0,0,1,3,0,4,4,20,16,36
1795,6812,17,31,7/11/2019,Ceara,Internacional,2,2,0,0,2,2,0,4,4,8,11,19
1796,6813,17,31,7/11/2019,Sao Paulo,Fluminense,2,1,0,0,2,1,0,3,3,6,16,22
1797,6814,17,31,7/11/2019,Botafogo-RJ,Flamengo,5,2,1,0,6,2,1,7,8,16,14,30
1798,6815,17,31,7/11/2019,Gremio,CSA,3,2,0,0,3,2,0,5,5,15,16,31
1799,6816,17,32,9/11/2019,Goias,Santos,4,2,0,0,4,2,0,6,6,19,16,35
1800,6817,17,32,9/11/2019,Palmeiras,Corinthians,2,1,0,0,2,1,0,3,3,12,18,30
1801,6818,17,32,10/11/2019,Internacional,Fluminense,3,2,0,0,3,2,0,5,5,16,9,25
1802,6819,17,32,10/11/2019,Cruzeiro,Atletico-MG,1,1,0,0,1,1,0,2,2,9,12,21
1803,6820,17,32,10/11/2019,Sao Paulo,Athletico-PR,2,2,0,0,2,2,0,4,4,0,0,0
1804,6821,17,32,10/11/2019,Flamengo,Bahia,1,0,0,0,1,0,0,1,1,10,11,21
1805,6822,17,32,10/11/2019,Chapecoense,Gremio,2,2,0,0,2,2,0,4,4,10,13,23
1806,6823,17,32,10/11/2019,Fortaleza,Ceara,4,4,0,0,4,4,0,8,8,13,17,30
1807,6824,17,32,10/11/2019,CSA,Vasco,2,2,1,0,3,2,1,4,5,17,18,35
1808,6825,17,32,11/11/2019,Botafogo-RJ,Avai,4,3,0,1,4,4,1,7,8,19,16,35
1809,6826,17,34,13/11/2019,Flamengo,Vasco,6,5,0,0,6,5,0,11,11,23,25,48
1810,6827,17,34,23/11/2019,Santos,Cruzeiro,2,2,0,0,2,2,0,4,4,16,19,35
1811,6828,17,34,24/11/2019,Palmeiras,Gremio,2,3,0,0,2,3,0,5,5,14,14,28
1812,6829,17,34,24/11/2019,Atletico-MG,Athletico-PR,3,2,0,0,3,2,0,5,5,0,0,0
1813,6830,17,34,24/11/2019,Goias,Bahia,2,2,0,0,2,2,0,4,4,14,23,37
1814,6831,17,34,24/11/2019,Botafogo-RJ,Corinthians,4,2,0,0,4,2,0,6,6,11,19,30
1815,6832,17,34,24/11/2019,Ceara,Sao Paulo,3,1,0,0,3,1,0,4,4,12,16,28
1816,6833,17,34,24/11/2019,Internacional,Fortaleza,4,2,0,0,4,2,0,6,6,16,12,28
1817,6834,17,34,24/11/2019,Avai,Chapecoense,0,1,1,1,1,2,2,1,3,11,15,26
1818,6835,17,34,25/11/2019,CSA,Fluminense,2,2,0,0,2,2,0,4,4,15,14,29
1819,6836,17,33,16/11/2019,Santos,Sao Paulo,0,3,0,0,0,3,0,3,3,14,25,39
1820,6837,17,33,16/11/2019,Fluminense,Atletico-MG,2,3,0,0,2,3,0,5,5,15,15,30
1821,6838,17,33,17/11/2019,Gremio,Flamengo,1,3,0,1,1,4,1,4,5,9,15,24
1822,6839,17,33,17/11/2019,Bahia,Palmeiras,2,0,0,0,2,0,0,2,2,17,16,33
1823,6840,17,33,17/11/2019,Chapecoense,Ceara,2,1,0,0,2,1,0,3,3,13,15,28
1824,6841,17,33,17/11/2019,Athletico-PR,Botafogo-RJ,4,1,0,0,4,1,0,5,5,0,0,0
1825,6842,17,33,17/11/2019,Corinthians,Internacional,0,2,0,0,0,2,0,2,2,9,19,28
1826,6843,17,33,17/11/2019,Fortaleza,CSA,0,1,0,0,0,1,0,1,1,10,20,30
1827,6844,17,33,18/11/2019,Vasco,Goias,2,2,0,0,2,2,0,4,4,22,16,38
1828,6845,17,33,18/11/2019,Cruzeiro,Avai,3,2,0,0,3,2,0,5,5,14,20,34
1829,6846,17,35,27/11/2019,Internacional,Goias,2,4,0,0,2,4,0,6,6,22,24,46
1830,6847,17,35,27/11/2019,Chapecoense,Botafogo-RJ,2,3,0,0,2,3,0,5,5,12,18,30
1831,6848,17,35,27/11/2019,Bahia,Atletico-MG,1,1,0,0,1,1,0,2,2,12,20,32
1832,6849,17,35,27/11/2019,Athletico-PR,Gremio,3,4,0,1,3,5,1,7,8,0,0,0
1833,6850,17,35,27/11/2019,Flamengo,Ceara,2,1,0,1,2,2,1,3,4,13,10,23
1834,6851,17,35,27/11/2019,Corinthians,Avai,0,1,0,0,0,1,0,1,1,15,13,28
1835,6852,17,35,28/11/2019,Fluminense,Palmeiras,3,4,0,0,3,4,0,7,7,15,20,35
1836,6853,17,35,28/11/2019,Fortaleza,Santos,2,8,0,2,2,10,2,10,12,16,17,33
1837,6854,17,35,28/11/2019,Sao Paulo,Vasco,4,2,0,0,4,2,0,6,6,29,16,45
1838,6855,17,35,28/11/2019,Cruzeiro,CSA,0,4,0,0,0,4,0,4,4,9,16,25
1839,6856,17,36,30/11/2019,Botafogo-RJ,Internacional,2,3,0,0,2,3,0,5,5,8,14,22
1840,6857,17,36,30/11/2019,Ceara,Athletico-PR,7,2,0,1,7,3,1,9,10,17,16,33
1841,6858,17,36,1/12/2019,Avai,Fluminense,4,5,0,0,4,5,0,9,9,26,20,46
1842,6859,17,36,1/12/2019,Palmeiras,Flamengo,1,2,0,0,1,2,0,3,3,18,21,39
1843,6860,17,36,1/12/2019,Goias,Fortaleza,1,4,0,0,1,4,0,5,5,11,15,26
1844,6861,17,36,1/12/2019,CSA,Bahia,3,4,0,1,3,5,1,7,8,9,12,21
1845,6862,17,36,1/12/2019,Atletico-MG,Corinthians,3,1,0,0,3,1,0,4,4,15,8,23
1846,6863,17,36,1/12/2019,Santos,Chapecoense,3,4,0,0,3,4,0,7,7,18,19,37
1847,6865,17,36,2/12/2019,Vasco,Cruzeiro,3,3,0,0,3,3,0,6,6,16,19,35
1848,6866,17,37,4/12/2019,Athletico-PR,Santos,2,4,0,1,2,5,1,6,7,16,9,25
1849,6867,17,37,4/12/2019,Ceara,Corinthians,3,4,1,0,4,4,1,7,8,15,14,29
1850,6868,17,37,4/12/2019,Atletico-MG,Botafogo-RJ,1,3,0,0,1,3,0,4,4,11,10,21
1851,6869,17,37,4/12/2019,Chapecoense,CSA,1,2,0,1,1,3,1,3,4,21,13,34
1852,6870,17,37,4/12/2019,Fluminense,Fortaleza,2,1,1,1,3,2,2,3,5,16,9,25
1853,6871,17,37,4/12/2019,Sao Paulo,Internacional,3,4,0,0,3,4,0,7,7,20,19,39
1854,6872,17,37,5/12/2019,Gremio,Cruzeiro,0,4,0,1,0,5,1,4,5,11,21,32
1855,6873,17,37,5/12/2019,Palmeiras,Goias,5,1,0,0,5,1,0,6,6,21,13,34
1856,6874,17,37,5/12/2019,Bahia,Vasco,3,2,1,1,4,3,2,5,7,21,11,32
1857,6875,17,37,5/12/2019,Flamengo,Avai,0,1,0,0,0,1,0,1,1,18,13,31
1858,6876,17,38,8/12/2019,Corinthians,Fluminense,1,3,0,0,1,3,0,4,4,21,14,35
1859,6877,17,38,8/12/2019,Santos,Flamengo,2,3,0,0,2,3,0,5,5,12,15,27
1860,6878,17,38,8/12/2019,Botafogo-RJ,Ceara,0,2,0,0,0,2,0,2,2,12,19,31
1861,6879,17,38,8/12/2019,CSA,Sao Paulo,1,3,0,1,1,4,1,4,5,17,24,41
1862,6880,17,38,8/12/2019,Internacional,Atletico-MG,4,1,0,0,4,1,0,5,5,11,16,27
1863,6881,17,38,8/12/2019,Cruzeiro,Palmeiras,0,1,0,0,0,1,0,1,1,11,11,22
1864,6882,17,38,8/12/2019,Goias,Gremio,1,1,0,0,1,1,0,2,2,21,8,29
1865,6883,17,38,8/12/2019,Vasco,Chapecoense,2,3,0,0,2,3,0,5,5,18,16,34
1866,6884,17,38,8/12/2019,Avai,Athletico-PR,2,1,0,0,2,1,0,3,3,0,0,0
1867,6885,17,38,8/12/2019,Fortaleza,Bahia,2,1,0,0,2,1,0,3,3,9,15,24
1868,6886,18,1,8/8/2020,Fortaleza,Athletico-PR,3,2,1,0,4,2,1,5,6,14,10,24
1869,6887,18,1,8/8/2020,Coritiba,Internacional,3,4,0,0,3,4,0,7,7,11,21,32
1870,6888,18,1,8/8/2020,Sport,Ceara,3,3,0,0,3,3,0,6,6,15,18,33
1871,6889,18,1,9/8/2020,Santos,Bragantino,0,1,0,0,0,1,0,1,1,10,19,29
1872,6890,18,1,9/8/2020,Flamengo,Atletico-MG,3,2,0,0,3,2,0,5,5,12,24,36
1873,6891,18,1,9/8/2020,Gremio,Fluminense,2,3,0,0,2,3,0,5,5,24,16,40
1874,6892,18,1,30/9/2020,Corinthians,Atletico-GO,2,0,0,0,2,0,0,2,2,18,12,30
1875,6893,18,1,30/9/2020,Botafogo-RJ,Bahia,2,3,1,0,3,3,1,5,6,18,14,32
1876,6894,18,1,3/12/2020,Goias,Sao Paulo,3,0,0,0,3,0,0,3,3,16,19,35
1877,6895,18,1,26/1/2021,Palmeiras,Vasco,1,1,0,0,1,1,0,2,2,19,11,30
1878,6896,18,2,12/8/2020,Athletico-PR,Goias,3,3,0,0,3,3,0,6,6,16,18,34
1879,6897,18,2,12/8/2020,Atletico-MG,Corinthians,0,1,0,0,0,1,0,1,1,19,11,30
1880,6898,18,2,12/8/2020,Bragantino,Botafogo-RJ,3,1,0,0,3,1,0,4,4,13,8,21
1881,6899,18,2,12/8/2020,Bahia,Coritiba,0,5,0,0,0,5,0,5,5,16,18,34
1882,6900,18,2,12/8/2020,Atletico-GO,Flamengo,1,1,0,1,1,2,1,2,3,15,19,34
1883,6901,18,2,12/8/2020,Ceara,Gremio,3,1,0,0,3,1,0,4,4,17,7,24
1884,6902,18,2,12/8/2020,Fluminense,Palmeiras,3,3,0,0,3,3,0,6,6,20,31,51
1885,6903,18,2,13/8/2020,Sao Paulo,Fortaleza,1,2,0,0,1,2,0,3,3,16,18,34
1886,6904,18,2,13/8/2020,Internacional,Santos,2,3,0,0,2,3,0,5,5,28,14,42
1887,6905,18,2,13/8/2020,Vasco,Sport,2,3,0,1,2,4,1,5,6,29,17,46
1888,6906,18,3,15/8/2020,Gremio,Corinthians,2,3,0,0,2,3,0,5,5,16,14,30
1889,6907,18,3,15/8/2020,Coritiba,Flamengo,5,3,1,0,6,3,1,8,9,25,16,41
1890,6908,18,3,15/8/2020,Palmeiras,Goias,1,3,0,0,1,3,0,4,4,11,16,27
1891,6909,18,3,16/8/2020,Atletico-MG,Ceara,2,4,0,0,2,4,0,6,6,14,16,30
1892,6910,18,3,16/8/2020,Bahia,Bragantino,1,1,0,0,1,1,0,2,2,16,16,32
1893,6911,18,3,16/8/2020,Vasco,Sao Paulo,2,5,0,0,2,5,0,7,7,16,15,31
1894,6912,18,3,16/8/2020,Fluminense,Internacional,2,2,0,0,2,2,0,4,4,13,24,37
1895,6913,18,3,16/8/2020,Atletico-GO,Sport,1,2,1,0,2,2,1,3,4,13,15,28
1896,6914,18,3,16/8/2020,Fortaleza,Botafogo-RJ,2,1,0,0,2,1,0,3,3,9,8,17
1897,6915,18,3,16/8/2020,Santos,Athletico-PR,1,1,0,0,1,1,0,2,2,9,22,31
1898,6916,18,4,19/8/2020,Flamengo,Gremio,3,3,0,0,3,3,0,6,6,17,20,37
1899,6917,18,4,19/8/2020,Bragantino,Fluminense,5,5,0,0,5,5,0,10,10,19,14,33
1900,6918,18,4,19/8/2020,Athletico-PR,Palmeiras,5,0,0,0,5,0,0,5,5,23,20,43
1901,6919,18,4,19/8/2020,Goias,Fortaleza,4,2,0,0,4,2,0,6,6,16,15,31
1902,6920,18,4,19/8/2020,Internacional,Atletico-GO,3,3,1,0,4,3,1,6,7,19,17,36
1903,6921,18,4,19/8/2020,Corinthians,Coritiba,2,1,0,1,2,2,1,3,4,15,7,22
1904,6922,18,4,19/8/2020,Botafogo-RJ,Atletico-MG,2,0,0,0,2,0,0,2,2,9,10,19
1905,6923,18,4,20/8/2020,Sport,Santos,5,2,0,0,5,2,0,7,7,23,17,40
1906,6924,18,4,20/8/2020,Ceara,Vasco,3,3,0,0,3,3,0,6,6,18,14,32
1907,6925,18,4,20/8/2020,Sao Paulo,Bahia,2,2,0,0,2,2,0,4,4,14,16,30
1908,6926,18,5,22/8/2020,Athletico-PR,Fluminense,4,3,0,0,4,3,0,7,7,21,12,33
1909,6927,18,5,22/8/2020,Internacional,Atletico-MG,1,2,0,0,1,2,0,3,3,20,21,41
1910,6928,18,5,22/8/2020,Goias,Atletico-GO,5,2,0,0,5,2,0,7,7,26,19,45
1911,6929,18,5,23/8/2020,Flamengo,Botafogo-RJ,3,3,0,0,3,3,0,6,6,15,17,32
1912,6930,18,5,23/8/2020,Vasco,Gremio,5,2,0,0,5,2,0,7,7,23,17,40
1913,6931,18,5,23/8/2020,Palmeiras,Santos,5,3,0,1,5,4,1,8,9,21,15,36
1914,6932,18,5,23/8/2020,Bragantino,Coritiba,2,0,1,0,3,0,1,2,3,17,18,35
1915,6933,18,5,23/8/2020,Sport,Sao Paulo,2,3,0,0,2,3,0,5,5,21,25,46
1916,6934,18,5,23/8/2020,Ceara,Bahia,1,2,0,0,1,2,0,3,3,21,7,28
1917,6935,18,5,26/8/2020,Corinthians,Fortaleza,0,2,0,0,0,2,0,2,2,14,12,26
1918,6936,18,11,26/8/2020,Sao Paulo,Athletico-PR,2,1,0,0,2,1,0,3,3,13,16,29
1919,6937,18,11,16/9/2020,Corinthians,Bahia,3,2,0,0,3,2,0,5,5,15,13,28
1920,6938,18,11,19/9/2020,Fortaleza,Internacional,1,3,0,0,1,3,0,4,4,9,20,29
1921,6939,18,11,19/9/2020,Bragantino,Ceara,4,3,0,0,4,3,0,7,7,24,11,35
1922,6940,18,11,19/9/2020,Atletico-GO,Atletico-MG,2,0,0,0,2,0,0,2,2,16,14,30
1923,6941,18,11,20/9/2020,Gremio,Palmeiras,2,3,0,0,2,3,0,5,5,21,21,42
1924,6942,18,11,20/9/2020,Coritiba,Vasco,1,2,0,0,1,2,0,3,3,14,15,29
1925,6943,18,11,20/9/2020,Botafogo-RJ,Santos,4,2,0,0,4,2,0,6,6,15,13,28
1926,6944,18,11,20/9/2020,Sport,Fluminense,0,1,0,0,0,1,0,1,1,10,9,19
1927,6945,18,11,13/10/2020,Flamengo,Goias,1,4,0,0,1,4,0,5,5,12,12,24
1928,6946,18,6,29/8/2020,Botafogo-RJ,Internacional,3,1,0,0,3,1,0,4,4,14,24,38
1929,6947,18,6,29/8/2020,Fluminense,Vasco,4,1,0,1,4,2,1,5,6,19,16,35
1930,6948,18,6,29/8/2020,Bahia,Palmeiras,2,2,0,0,2,2,0,4,4,15,16,31
1931,6949,18,6,29/8/2020,Fortaleza,Bragantino,2,2,0,1,2,3,1,4,5,22,10,32
1932,6950,18,6,30/8/2020,Sao Paulo,Corinthians,3,0,0,0,3,0,0,3,3,16,22,38
1933,6951,18,6,30/8/2020,Coritiba,Sport,1,4,0,0,1,4,0,5,5,14,19,33
1934,6952,18,6,30/8/2020,Santos,Flamengo,6,7,0,0,6,7,0,13,13,14,26,40
1935,6953,18,6,30/8/2020,Atletico-GO,Ceara,1,2,1,0,2,2,1,3,4,16,11,27
1936,6954,18,6,18/11/2020,Atletico-MG,Athletico-PR,1,2,0,0,1,2,0,3,3,8,24,32
1937,6955,18,6,30/11/2020,Gremio,Goias,2,2,0,0,2,2,0,4,4,15,17,32
1938,6956,18,7,2/9/2020,Ceara,Fortaleza,2,2,0,0,2,2,0,4,4,22,18,40
1939,6957,18,7,2/9/2020,Fluminense,Atletico-GO,3,1,1,0,4,1,1,4,5,14,16,30
1940,6958,18,7,2/9/2020,Goias,Corinthians,1,3,0,0,1,3,0,4,4,16,12,28
1941,6959,18,7,2/9/2020,Botafogo-RJ,Coritiba,1,1,0,0,1,1,0,2,2,23,21,44
1942,6960,18,7,2/9/2020,Athletico-PR,Bragantino,2,2,0,0,2,2,0,4,4,15,12,27
1943,6961,18,7,2/9/2020,Bahia,Flamengo,1,2,0,0,1,2,0,3,3,8,17,25
1944,6962,18,7,2/9/2020,Palmeiras,Internacional,3,5,0,0,3,5,0,8,8,21,23,44
1945,6963,18,7,2/9/2020,Santos,Vasco,2,3,0,0,2,3,0,5,5,17,21,38
1946,6964,18,7,3/9/2020,Gremio,Sport,1,5,0,0,1,5,0,6,6,10,11,21
1947,6966,18,8,5/9/2020,Flamengo,Fortaleza,1,1,0,0,1,1,0,2,2,12,21,33
1948,6967,18,8,5/9/2020,Corinthians,Botafogo-RJ,3,1,0,0,3,1,0,4,4,18,10,28
1949,6968,18,8,5/9/2020,Ceara,Santos,3,4,2,2,5,6,4,7,11,21,16,37
1950,6969,18,8,6/9/2020,Bragantino,Palmeiras,1,3,1,0,2,3,1,4,5,23,12,35
1951,6970,18,8,6/9/2020,Internacional,Bahia,2,3,0,0,2,3,0,5,5,11,12,23
1952,6971,18,8,6/9/2020,Sao Paulo,Fluminense,3,0,0,0,3,0,0,3,3,21,13,34
1953,6972,18,8,6/9/2020,Vasco,Athletico-PR,1,1,0,0,1,1,0,2,2,7,16,23
1954,6973,18,8,6/9/2020,Atletico-GO,Gremio,1,3,0,1,1,4,1,4,5,16,13,29
1955,6974,18,8,6/9/2020,Sport,Goias,1,0,0,0,1,0,0,1,1,18,17,35
1956,6975,18,8,6/9/2020,Coritiba,Atletico-MG,1,3,0,0,1,3,0,4,4,14,19,33
1957,6976,18,9,9/9/2020,Athletico-PR,Botafogo-RJ,1,0,0,0,1,0,0,1,1,19,10,29
1958,6977,18,9,9/9/2020,Fortaleza,Sport,5,1,0,0,5,1,0,6,6,27,14,41
1959,6978,18,9,9/9/2020,Goias,Coritiba,5,2,1,1,6,3,2,7,9,27,13,40
1960,6979,18,9,9/9/2020,Sao Paulo,Bragantino,4,2,0,0,4,2,0,6,6,18,18,36
1961,6980,18,9,9/9/2020,Fluminense,Flamengo,1,1,0,0,1,1,0,2,2,15,16,31
1962,6981,18,9,9/9/2020,Santos,Atletico-MG,1,2,0,1,1,3,1,3,4,11,15,26
1963,6982,18,9,10/9/2020,Internacional,Ceara,0,2,0,0,0,2,0,2,2,15,16,31
1964,6983,18,9,10/9/2020,Corinthians,Palmeiras,3,2,2,0,5,2,2,5,7,13,16,29
1965,6984,18,9,10/9/2020,Bahia,Gremio,1,3,1,1,2,4,2,4,6,12,9,21
1966,6985,18,9,10/9/2020,Vasco,Atletico-GO,2,1,1,0,3,1,1,3,4,15,23,38
1967,6986,18,10,12/9/2020,Athletico-PR,Coritiba,4,1,0,1,4,2,1,5,6,21,12,33
1968,6987,18,10,12/9/2020,Santos,Sao Paulo,3,2,0,0,3,2,0,5,5,18,20,38
1969,6988,18,10,13/9/2020,Fluminense,Corinthians,2,4,1,0,3,4,1,6,7,14,15,29
1970,6989,18,10,13/9/2020,Gremio,Fortaleza,1,2,1,1,2,3,2,3,5,11,13,24
1971,6990,18,10,13/9/2020,Atletico-MG,Bragantino,1,1,0,0,1,1,0,2,2,13,18,31
1972,6991,18,10,13/9/2020,Bahia,Atletico-GO,2,2,1,0,3,2,1,4,5,16,20,36
1973,6992,18,10,13/9/2020,Ceara,Flamengo,1,0,0,0,1,0,0,1,1,8,6,14
1974,6993,18,10,13/9/2020,Goias,Internacional,4,3,1,0,5,3,1,7,8,10,14,24
1975,6994,18,10,13/9/2020,Palmeiras,Sport,2,3,1,1,3,4,2,5,7,15,12,27
1976,6995,18,10,13/9/2020,Botafogo-RJ,Vasco,2,2,0,0,2,2,0,4,4,18,8,26
1977,6996,18,12,23/9/2020,Sport,Corinthians,3,4,0,0,3,4,0,7,7,11,15,26
1978,6997,18,12,26/9/2020,Athletico-PR,Bahia,4,1,0,0,4,1,0,5,5,20,11,31
1979,6998,18,12,26/9/2020,Internacional,Sao Paulo,2,0,1,0,3,0,1,2,3,16,16,32
1980,6999,18,12,26/9/2020,Atletico-MG,Gremio,1,1,0,0,1,1,0,2,2,20,11,31
1981,7000,18,12,27/9/2020,Vasco,Bragantino,2,1,0,0,2,1,0,3,3,9,16,25
