,total_cartoes_mandante,total_cartoes_visitante,faltas_mandante,faltas_visitante,total_faltas_partida,classico_regional,MedAma5_mandante,MedVer5_mandante,MedAma5_visitante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante
692,5,3,13,20,33,0,3.2,0.0,2.8,0.0,2.19,2.56,0.0,0.12,2.19,2.81,0.0,0.13,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
693,4,2,15,11,26,0,2.8,0.0,2.0,0.4,2.81,2.41,0.12,0.16,2.77,2.41,0.14,0.16,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
694,2,2,22,18,40,0,1.6,0.0,2.8,0.0,2.34,2.5,0.22,0.19,2.71,2.51,0.17,0.11,6.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0
695,4,3,20,22,42,1,1.2,0.0,2.8,0.0,2.03,2.53,0.12,0.0,2.11,2.47,0.19,0.07,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
696,0,1,17,8,25,0,1.2,0.2,2.6,0.0,1.91,2.34,0.06,0.12,1.91,2.17,0.06,0.13,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
697,3,3,14,26,40,1,1.4,0.0,2.8,0.0,1.64,2.27,0.12,0.0,2.0,2.27,0.14,0.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
698,3,4,21,19,40,1,1.6,0.0,2.4,0.2,2.3,1.94,0.12,0.12,2.15,1.83,0.13,0.08,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
699,1,1,20,19,39,1,2.0,0.0,2.6,0.4,2.61,2.09,0.06,0.12,2.66,2.14,0.1,0.18,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
700,1,1,10,9,19,0,2.8,0.2,1.2,0.2,2.39,1.85,0.15,0.06,2.39,1.85,0.15,0.06,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
701,2,1,14,7,21,0,2.2,0.2,2.4,0.0,2.61,2.3,0.24,0.0,2.52,2.49,0.18,0.14,6.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0
3000,0,0,10,19,29,0,2.2,0.0,2.0,0.2,2.55,2.82,0.0,0.15,2.48,2.77,0.07,0.15,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
702,2,2,13,18,31,0,2.6,0.2,2.0,0.0,2.82,2.06,0.18,0.03,2.82,2.21,0.18,0.11,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
703,1,3,12,11,23,0,2.4,0.4,2.8,0.2,2.58,2.09,0.12,0.09,2.82,2.08,0.13,0.1,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
704,1,4,16,20,36,1,1.6,0.0,2.8,0.6,2.18,2.33,0.06,0.21,2.21,2.7,0.07,0.17,5.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0
705,4,3,11,10,21,0,2.4,0.2,2.0,0.4,2.48,2.12,0.18,0.21,2.51,2.0,0.11,0.13,7.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0
706,3,3,14,16,30,0,2.2,0.0,2.0,0.0,2.26,2.06,0.0,0.03,2.47,2.21,0.14,0.11,7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
707,3,1,15,18,33,0,3.2,0.0,2.6,0.0,2.29,2.15,0.0,0.06,2.29,2.19,0.0,0.07,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
708,3,2,18,13,31,0,2.0,0.4,2.2,0.2,2.53,2.35,0.12,0.15,2.79,2.35,0.12,0.15,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
709,2,2,10,11,21,0,1.2,0.0,2.0,0.4,2.15,2.59,0.21,0.24,2.01,2.51,0.12,0.18,4.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0
710,1,0,13,11,24,0,1.0,0.2,1.8,0.2,1.82,1.68,0.06,0.12,1.82,2.01,0.06,0.14,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
711,3,3,26,15,41,0,1.8,0.0,3.0,0.2,2.35,2.0,0.24,0.12,2.71,1.86,0.18,0.08,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0
712,3,1,16,14,30,0,1.6,0.0,3.0,0.2,2.06,2.79,0.12,0.18,2.12,2.79,0.18,0.18,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
713,3,2,15,17,32,0,1.8,0.0,3.2,0.0,2.32,2.53,0.12,0.18,2.17,2.53,0.12,0.11,5.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
714,1,3,15,19,34,0,2.6,0.2,2.2,0.2,2.74,2.56,0.15,0.06,2.74,2.64,0.15,0.1,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
715,2,4,18,27,45,0,0.8,0.0,2.8,0.0,2.12,2.47,0.09,0.0,2.1,2.44,0.1,0.07,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
716,4,2,20,16,36,0,2.6,0.0,3.0,0.8,2.74,2.37,0.17,0.23,2.74,2.71,0.17,0.18,5.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0
717,4,3,11,11,22,0,1.8,0.2,2.0,0.2,2.57,2.09,0.23,0.11,2.51,2.14,0.18,0.18,6.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0
718,0,5,13,22,35,0,1.6,0.0,3.0,0.0,2.51,2.31,0.0,0.0,2.47,2.31,0.07,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
719,0,2,11,12,23,0,1.2,0.0,2.2,0.4,2.09,2.14,0.03,0.2,2.22,2.01,0.11,0.12,4.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0
720,0,2,8,18,26,0,2.4,0.2,1.2,0.2,2.51,1.8,0.17,0.06,2.52,1.8,0.11,0.06,7.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
721,3,4,20,18,38,0,1.8,0.0,2.2,0.0,2.57,2.29,0.06,0.0,2.64,2.48,0.1,0.14,6.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
722,1,2,15,18,33,0,1.8,0.0,2.8,0.0,1.63,2.54,0.11,0.11,1.99,2.79,0.14,0.12,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
723,1,1,20,19,39,0,1.4,0.0,2.2,0.0,2.11,2.34,0.06,0.11,2.18,2.18,0.07,0.12,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
724,4,1,16,10,26,0,2.4,0.0,2.6,0.2,2.34,2.11,0.14,0.09,2.34,2.1,0.14,0.1,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
725,2,2,22,22,44,0,1.8,0.2,1.6,0.2,2.0,2.69,0.14,0.14,1.86,2.71,0.1,0.15,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
726,2,3,13,15,28,0,1.0,0.2,2.4,0.2,1.81,2.14,0.06,0.19,1.81,2.01,0.06,0.12,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0
727,5,5,19,17,36,0,3.4,0.0,2.8,0.2,2.36,2.58,0.03,0.06,2.36,2.65,0.03,0.09,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
728,3,2,6,9,15,0,1.8,0.0,1.8,0.0,2.0,2.03,0.14,0.03,1.86,2.19,0.09,0.11,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
729,1,6,18,15,33,0,1.2,0.0,2.2,0.0,2.06,2.31,0.11,0.11,2.07,2.16,0.11,0.12,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
730,1,2,25,24,49,0,1.2,0.0,2.0,0.0,2.44,2.08,0.0,0.06,2.43,2.16,0.07,0.07,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
731,1,0,20,14,34,0,1.6,0.0,2.4,0.2,1.61,2.11,0.11,0.11,1.97,2.15,0.14,0.18,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
732,3,4,13,15,28,0,2.2,0.2,2.4,0.2,2.67,2.58,0.14,0.25,2.7,2.51,0.15,0.19,6.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0
733,3,3,26,28,54,0,2.4,0.0,2.2,0.2,2.36,2.31,0.22,0.03,2.7,2.49,0.18,0.15,6.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0
734,3,4,12,16,28,0,2.4,0.2,3.4,0.0,2.36,2.44,0.17,0.17,2.36,2.49,0.17,0.11,6.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
735,5,6,23,19,42,0,2.0,0.2,2.2,0.2,2.53,2.78,0.11,0.17,2.78,2.78,0.12,0.17,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
736,0,1,6,9,15,0,2.0,0.0,1.2,0.0,2.05,1.78,0.11,0.08,2.12,1.78,0.17,0.08,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
737,1,1,19,23,42,0,2.2,0.0,1.6,0.2,2.32,2.68,0.03,0.14,2.49,2.71,0.15,0.15,7.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
738,2,5,10,13,23,0,1.6,0.2,2.8,0.2,2.49,2.43,0.16,0.03,2.51,2.43,0.11,0.03,7.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
739,3,1,13,9,22,0,2.4,0.0,2.4,0.2,2.41,2.38,0.11,0.16,2.21,2.38,0.12,0.16,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
740,2,4,9,22,31,0,2.2,0.2,3.2,0.4,2.62,2.03,0.24,0.14,2.53,1.88,0.19,0.09,6.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0
741,5,2,22,22,44,0,1.6,0.0,2.8,0.6,2.16,2.38,0.19,0.22,2.03,2.71,0.12,0.17,4.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0
742,2,7,15,12,27,0,1.0,0.0,1.6,0.0,2.03,1.59,0.03,0.11,2.19,1.96,0.11,0.13,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
743,1,6,15,16,31,0,3.0,0.0,2.8,0.0,2.86,2.41,0.16,0.0,2.86,2.41,0.16,0.07,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
744,0,1,14,15,29,0,2.0,0.0,3.0,0.0,2.62,2.59,0.08,0.11,2.67,2.81,0.11,0.12,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
745,2,3,7,10,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.05,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,2,2,10,12,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,2.16,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,1,5,15,18,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.09,0.14,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0,1,10,13,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2.21,0.18,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0,2,11,11,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0,2,13,17,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2.07,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0,2,6,15,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,2.82,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0,2,19,16,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,3.03,0.07,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,2,5,13,19,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.47,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,1,2,17,13,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,6,4,24,17,41,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.13,2.77,0.17,0.12,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
756,2,1,11,13,24,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.01,0.0,0.14,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
757,1,1,16,13,29,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.16,2.43,0.07,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,4,3,13,23,36,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.36,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,2,5,11,16,27,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.17,2.49,0.12,0.1,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
760,0,1,13,6,19,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.79,1.91,0.15,0.09,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
761,0,6,18,23,41,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.07,2.45,0.11,0.14,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
762,1,0,15,12,27,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.54,2.6,0.05,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,3,3,20,14,34,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.06,2.49,0.12,0.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,1,2,16,10,26,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.19,3.08,0.13,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,2,3,11,11,22,1,0.0,0.0,0.0,0.0,3.0,3.5,0.0,0.0,3.02,2.5,0.35,0.14,4.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0
766,3,1,13,16,29,1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.18,2.41,0.13,0.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
767,3,3,19,16,35,0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,2.72,2.78,0.15,0.12,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
768,2,2,16,14,30,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,2.04,2.56,0.1,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,1,0,10,12,22,0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,2.17,2.0,0.12,0.14,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
770,2,3,8,14,22,0,0.0,0.0,0.0,0.0,5.5,1.5,0.0,0.0,2.18,2.5,0.17,0.18,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
771,2,0,23,11,34,0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,2.0,1.9,0.0,0.09,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
772,5,1,21,13,34,0,0.0,0.0,0.0,0.0,2.5,3.0,0.0,0.5,2.08,2.51,0.12,0.12,3.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0
773,1,1,20,18,38,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.5,2.5,1.0,0.05,0.5,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
774,3,2,16,11,27,1,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,2.14,3.05,0.06,0.08,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
775,3,2,15,11,26,1,0.0,0.0,0.0,0.0,2.67,1.33,0.0,0.33,2.78,2.15,0.11,0.11,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
776,0,5,18,22,40,0,0.0,0.0,0.0,0.0,3.33,1.67,0.0,0.0,2.51,2.73,0.14,0.15,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
777,0,2,11,9,20,1,0.0,0.0,0.0,0.0,1.0,4.33,0.0,0.0,1.87,2.18,0.09,0.16,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
778,2,2,19,19,38,1,0.0,0.0,0.0,0.0,1.0,2.33,0.0,0.0,1.97,2.46,0.14,0.05,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
779,4,4,26,25,51,0,0.0,0.0,0.0,0.0,1.0,3.0,0.33,0.33,3.0,2.1,0.1,0.13,2.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0
780,2,4,20,12,32,0,0.0,0.0,0.0,0.0,0.67,1.67,0.0,0.0,2.39,2.04,0.06,0.1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
781,2,5,13,12,25,1,0.0,0.0,0.0,0.0,0.67,1.67,0.0,0.0,2.56,2.19,0.1,0.13,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
782,2,3,15,13,28,0,0.0,0.0,0.0,0.0,2.33,2.67,0.33,0.0,2.49,3.0,0.11,0.34,4.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
783,1,3,8,16,24,0,0.0,0.0,0.0,0.0,2.0,1.67,0.0,0.33,2.51,2.14,0.18,0.08,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
784,0,2,21,27,48,0,0.0,0.0,0.0,0.0,1.0,2.0,0.33,0.0,1.0,2.0,0.33,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
785,3,3,19,16,35,0,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.25,2.48,2.15,0.14,0.11,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
786,3,1,20,10,30,0,0.0,0.0,0.0,0.0,2.25,1.75,0.0,0.25,2.06,3.02,0.1,0.1,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
787,4,3,14,17,31,0,0.0,0.0,0.0,0.0,2.75,1.0,0.0,0.0,2.79,2.39,0.11,0.06,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
788,4,2,13,9,22,0,0.0,0.0,0.0,0.0,3.5,2.25,0.25,0.0,2.16,2.45,0.18,0.05,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
789,0,3,10,14,24,0,0.0,0.0,0.0,0.0,2.75,0.75,0.0,0.0,3.0,1.85,0.33,0.09,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
790,2,2,17,16,33,0,0.0,0.0,0.0,0.0,3.25,1.25,0.25,0.0,2.12,1.98,0.12,0.14,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
791,1,3,20,9,29,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.55,0.0,0.1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
792,1,1,14,18,32,0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,2.22,2.79,0.12,0.14,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
793,4,3,22,9,31,0,0.0,0.0,0.0,0.0,2.0,2.25,0.25,0.25,2.15,2.49,0.08,0.11,3.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0
794,4,3,18,12,30,0,0.0,0.0,0.0,0.0,0.75,1.75,0.25,0.0,0.75,2.49,0.25,0.18,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
795,4,2,24,19,43,0,0.0,0.0,0.0,0.0,1.4,2.6,0.0,0.0,2.4,2.48,0.06,0.14,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
796,0,1,15,19,34,0,0.0,0.0,0.0,0.0,2.2,3.0,0.0,0.2,2.93,2.12,0.33,0.12,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0
797,4,3,14,28,42,0,0.0,0.0,0.0,0.0,2.2,3.0,0.0,0.0,2.44,2.8,0.05,0.11,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
798,2,4,8,22,30,0,0.0,0.0,0.0,0.0,1.2,2.4,0.2,0.2,2.54,2.17,0.11,0.08,2.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0
799,3,1,17,18,35,0,0.0,0.0,0.0,0.0,1.6,1.4,0.2,0.0,2.98,1.98,0.09,0.14,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
800,3,2,20,7,27,0,0.0,0.0,0.0,0.0,2.2,2.4,0.0,0.0,2.74,2.08,0.14,0.1,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
801,1,1,11,15,26,1,0.0,0.0,0.0,0.0,1.2,2.2,0.0,0.0,1.86,2.21,0.09,0.12,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
802,3,4,11,21,32,0,0.0,0.0,0.0,0.0,1.8,1.8,0.2,0.0,2.48,1.8,0.19,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
803,1,2,15,12,27,0,0.0,0.0,0.0,0.0,1.8,3.6,0.2,0.2,2.16,2.19,0.11,0.17,3.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0
804,0,1,15,16,31,0,0.0,0.0,0.0,0.0,2.4,1.4,0.2,0.2,2.49,1.4,0.11,0.2,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
805,2,6,11,10,21,0,0.0,0.0,0.0,0.0,2.33,1.67,0.0,0.17,2.07,2.15,0.1,0.11,4.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
806,3,6,21,24,45,0,0.0,0.0,0.0,0.0,2.17,1.67,0.0,0.33,2.17,2.95,0.0,0.11,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
807,2,1,12,10,22,0,0.0,0.0,0.0,0.0,2.33,2.5,0.0,0.0,2.75,2.48,0.14,0.05,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
808,1,1,21,14,35,0,0.0,0.0,0.0,0.0,2.67,2.0,0.17,0.0,2.11,2.2,0.12,0.12,4.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
809,2,2,12,16,28,0,0.0,0.0,0.0,0.0,1.33,1.33,0.0,0.17,1.96,2.54,0.13,0.11,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
810,1,3,16,14,30,1,0.0,0.0,0.0,0.0,3.17,1.83,0.33,0.0,2.17,2.41,0.18,0.06,6.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
811,3,2,24,15,39,0,0.0,0.0,0.0,0.0,2.67,1.83,0.17,0.0,2.2,2.86,0.07,0.32,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
812,0,1,9,16,25,0,0.0,0.0,0.0,0.0,1.17,2.0,0.0,0.17,1.85,2.49,0.09,0.18,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
813,2,5,16,14,30,0,0.0,0.0,0.0,0.0,3.0,1.33,0.0,0.17,2.8,1.33,0.11,0.17,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
814,4,3,12,17,29,0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,0.17,2.48,2.46,0.13,0.11,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
815,1,5,16,15,31,0,0.0,0.0,0.0,0.0,2.29,2.14,0.0,0.29,2.29,2.18,0.0,0.12,4.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0
816,4,1,20,22,42,0,0.0,0.0,0.0,0.0,1.86,2.29,0.0,0.29,2.84,3.02,0.31,0.11,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
817,3,4,17,13,30,1,0.0,0.0,0.0,0.0,2.86,1.43,0.29,0.14,2.16,2.53,0.18,0.11,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
818,2,3,18,13,31,0,0.0,0.0,0.0,0.0,2.71,1.0,0.14,0.0,2.78,1.83,0.12,0.08,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
819,2,5,14,23,37,0,0.0,0.0,0.0,0.0,1.71,2.0,0.29,0.0,1.71,2.42,0.29,0.06,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
820,1,6,16,25,41,1,0.0,0.0,0.0,0.0,2.71,1.43,0.0,0.0,2.49,1.96,0.13,0.13,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
821,0,2,11,13,24,0,0.0,0.0,0.0,0.0,2.71,2.29,0.14,0.0,2.21,2.44,0.07,0.04,4.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
822,2,2,12,24,36,0,0.0,0.0,0.0,0.0,1.86,2.29,0.0,0.0,2.18,2.07,0.12,0.1,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
3001,0,0,10,19,29,0,0.0,0.0,0.0,0.0,2.43,2.14,0.14,0.14,2.1,2.71,0.12,0.16,4.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
823,5,2,12,14,26,0,0.0,0.0,0.0,0.0,1.86,2.14,0.14,0.14,2.47,2.47,0.18,0.11,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
824,2,1,15,10,25,0,0.0,0.0,0.0,0.0,1.88,2.88,0.12,0.25,2.65,2.17,0.15,0.18,5.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
825,2,2,10,17,27,0,0.0,0.0,0.0,0.0,2.38,2.12,0.0,0.0,2.45,2.12,0.06,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
826,5,1,20,11,31,1,0.0,0.0,0.0,0.0,2.25,2.12,0.0,0.0,2.43,2.87,0.04,0.3,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
827,1,1,19,20,39,0,0.0,0.0,0.0,0.0,2.12,2.5,0.25,0.0,2.98,2.48,0.11,0.13,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
828,3,3,17,15,32,0,0.0,0.0,0.0,0.0,2.5,1.88,0.25,0.0,2.21,2.18,0.12,0.12,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
829,2,1,23,26,49,0,0.0,0.0,0.0,0.0,2.25,2.12,0.0,0.12,2.07,2.07,0.1,0.12,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
830,4,4,15,12,27,0,0.0,0.0,0.0,0.0,1.25,1.75,0.0,0.25,1.85,1.75,0.08,0.25,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
831,2,2,21,23,44,0,0.0,0.0,0.0,0.0,1.75,2.25,0.12,0.12,2.55,2.5,0.11,0.18,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
832,2,0,18,11,29,0,0.0,0.0,0.0,0.0,2.12,2.62,0.12,0.12,2.46,2.77,0.11,0.12,4.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0
833,3,1,21,13,34,0,0.0,0.0,0.0,0.0,2.0,2.38,0.0,0.12,2.01,2.18,0.13,0.07,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
834,0,1,13,17,30,0,3.2,0.0,0.0,0.0,2.67,2.0,0.22,0.11,2.15,2.06,0.18,0.12,6.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
