,Unnamed: 0,Unnamed: 0.1,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida,chave_classico,classico_regional,MedAma5_mandante,MedVer5_mandante,MedAma5_visitante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,data_dt,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante,ScoreMed_mandante,ScoreLevel_mandante,ScoreMed_visitante,ScoreLevel_visitante,ScoreMedTemp_mandante,ScoreLevelTemp_mandante,ScoreMedTemp_visitante,ScoreLevelTemp_visitante,FalAma_mandante,FalVer_mandante,FalAma_visitante,FalVer_visitante,FalAmaTemp_mandante,FalVerTemp_mandante,FalAmaTemp_visitante,FalVerTemp_visitante,Target_mandante_amarelo,Target_visitante_amarelo
30,30,30,5017,2015,4,30/5/2015,Ponte Preta,Chapecoense,0.75,0.25,0.0,1.0,4,3,1,6,7,0.5,0.4285714285714285,35,Ponte PretaChapecoense,0,0.0,0.0,0.0,0.0,0.12075471698113194,1.0,0.29473684210526313,0.0,2015-05-30,0.12075471698113194,1.0,0.29473684210526313,0.0,0.0,1.0,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,0.68,0.16666666666666666,0.9767441860465116,1.0,0.03776325344952802,0.0,0.7261345852895147,1.0000000000000002,1.0,0.08771929824561403,0.487256371814093,0.12440191387559808,0.6857142857142853,0.08609271523178808,0.0,0.14246575342465756,1,0
31,31,31,5018,2015,4,30/5/2015,Coritiba,Avai,0.5,0.5714285714285714,0.0,0.0,4,4,0,8,8,0.6875,0.5555555555555555,38,CoritibaAvai,0,0.0,0.0,0.0,0.0,0.37222222222222223,1.0,0.0,0.0,2015-05-30,0.37222222222222223,1.0,0.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6312684365781713,0.0,1.0,1.0000000000000002,1.0,0.09401709401709403,0.8648018648018647,0.1003861003861004,0.4623655913978494,0.195,0.06849315068493134,0.21750663129973477,1,1
32,32,32,5019,2015,4,30/5/2015,Joinville,Athletico-PR,0.0,0.6666666666666666,0.0,0.0,0,4,0,4,4,0.2222222222222222,0.4545454545454546,25,JoinvilleAthletico-PR,0,0.0,0.0,0.0,0.0,0.20754716981132082,0.6172839506172839,0.2555555555555556,1.0,2015-05-30,0.20754716981132082,0.6172839506172839,0.2555555555555556,1.0,0.4000000000000001,0.0,0.75,1.0,1.0,0.0,1.0,0.0,0.9583333333333333,1.0,0.8761904761904763,1.0,0.3993288590604025,0.4000000000000001,0.5451713395638631,0.33333333333333326,0.5863495346432265,0.06882591093117409,1.0,0.19354838709677422,0.5652173913043477,0.1917808219178082,0.13569576490924812,0.05853944094833893,0,1
33,33,33,5020,2015,4,31/5/2015,Santos,Sport,0.2,0.3333333333333333,0.0,0.0,1,2,0,3,3,0.25,0.2142857142857143,20,SantosSport,0,0.0,0.0,0.0,0.0,0.925925925925926,0.609090909090909,0.16250000000000003,0.0,2015-05-31,0.925925925925926,0.609090909090909,0.16250000000000003,0.0,1.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.0,0.0,0.9259259259259258,0.8,0.7386363636363636,1.0,0.9825327510917035,1.0,0.14893617021276562,0.0,1.0,0.15,0.4259597806215722,0.03482587064676617,0.51219512195122,0.6859205776173285,0.15641476274165206,0.06666666666666667,0,0
34,34,34,5021,2015,4,31/5/2015,Goias,Gremio,0.25,0.14285714285714285,0.0,0.0,1,1,0,2,2,0.5714285714285714,0.5333333333333333,28,GoiasGremio,0,0.0,0.0,0.0,0.0,0.6268656716417911,1.0,1.0,0.0,2015-05-31,0.6268656716417911,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4952178533475027,1.0,0.8523622047244093,1.0000000000000002,0.7502679528403001,0.06363636363636363,0.627536231884058,0.06735751295336788,0.28440366972477005,0.27013577877301487,0.0,0.07004830917874397,0,0
35,35,35,5022,2015,4,31/5/2015,Atletico-MG,Vasco,0.0,0.42857142857142855,0.0,0.0,0,3,0,3,3,0.8333333333333333,0.46153846153846156,28,Atletico-MGVasco,0,0.0,0.0,0.0,0.0,0.23664122137404586,1.0,0.0,0.0,2015-05-31,0.23664122137404586,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32998324958123915,0.2,1.0,1.0,0.37777777777777777,0.07053941908713693,0.5034802784222738,0.26,0.504201680672269,0.12254901960784312,0.0,0.8974358974358974,0,1
36,36,36,5023,2015,4,31/5/2015,Corinthians,Palmeiras,1.0,0.5555555555555556,0.0,0.0,5,5,0,10,10,1.0,0.9999999999999999,42,CorinthiansPalmeiras,1,0.0,0.0,0.0,0.0,0.5037593984962405,1.0,0.0,1.0,2015-05-31,0.5037593984962405,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7843137254901961,0.6666666666666666,0.5957446808510638,0.16666666666666666,0.3778280542986425,0.0,0.17184265010351885,0.33333333333333326,0.8056394763343404,0.08421052631578947,1.0,0.043478260869565216,0.19999999999999996,0.1070559610705596,0.0,0.07485029940119761,1,1
37,37,37,5024,2015,4,31/5/2015,Internacional,Sao Paulo,0.4000000000000001,0.14285714285714285,0.0,0.5,3,2,1,4,5,0.8333333333333334,0.4375,36,InternacionalSao Paulo,0,0.0,0.0,0.0,0.0,0.6699999999999999,0.5750000000000002,0.9166666666666666,0.0,2015-05-31,0.6699999999999999,0.5750000000000002,0.9166666666666666,0.0,0.20000000000000007,1.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.9583333333333333,1.0,0.759589821496392,0.6666666666666666,0.9661354581673298,1.0,0.16260162601626016,0.25,0.945,0.19101123595505617,0.5586124401913876,0.15217391304347827,0.4375,0.40640394088669946,0.12267657992565084,0.13903743315508021,1,0
38,38,38,5025,2015,4,31/5/2015,Flamengo,Fluminense,1.0,0.42857142857142855,1.0,0.5,7,4,2,9,11,0.894736842105263,0.8,47,FlamengoFluminense,0,0.0,0.0,0.0,0.0,0.7692307692307692,0.0,0.0,0.0,2015-05-31,0.7692307692307692,0.0,0.0,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5283018867924528,0.16666666666666666,0.434267666798263,0.16666666666666666,0.36585365853658525,0.0,0.1750291715285881,0.0,0.7194244604316546,0.036231884057971016,1.0,0.27035145689396217,0.0,0.20049008687903766,1.0,0.3684210526315789,1,1
39,39,39,5026,2015,4,31/5/2015,Figueirense,Cruzeiro,0.5,0.8571428571428571,0.0,1.0,3,7,1,9,10,0.5882352941176471,0.1428571428571429,28,FigueirenseCruzeiro,0,0.0,0.0,0.0,0.0,0.8985507246376816,0.5604395604395602,0.24719101123595505,0.0,2015-05-31,0.8985507246376816,0.5604395604395602,0.24719101123595505,0.0,1.0,1.0,0.33333333333333326,1.0,1.0,0.0,0.0,0.0,0.9042334566378958,1.0,0.834326579261025,0.8333333333333333,0.9844961240310077,0.0,0.609375,0.6666666666666665,1.0,0.060000000000000005,0.6659836065573771,0.06735751295336788,0.5602409638554211,0.295774647887324,0.6590909090909092,0.11320754716981131,1,1
40,40,40,5027,2015,5,3/6/2015,Athletico-PR,Figueirense,0.2,0.6000000000000001,0.0,0.0,1,4,0,5,5,0.4,0.2,20,Athletico-PRFigueirense,0,0.0,0.0,0.0,0.0,0.9225092250922509,0.9615384615384616,1.0,0.5,2015-06-03,0.9225092250922509,0.9615384615384616,1.0,0.5,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9736842105263157,0.6666666666666666,1.0,1.0,0.9233926128590971,0.8,1.0,1.0,0.2823529411764706,0.21818181818181817,0.8763837638376384,0.2585034013605442,0.3142857142857143,0.33001320052802113,0.8713178294573644,0.4786885245901639,0,1
41,41,41,5028,2015,5,3/6/2015,Vasco,Ponte Preta,0.2,0.5,1.0,0.0,4,3,2,5,7,0.5,0.47058823529411764,33,VascoPonte Preta,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,2015-06-03,1.0,1.0,0.0,0.5,1.0,1.0,0.8333333333333333,1.0,0.0,0.0,1.0,0.0,0.993109039319011,1.0,0.7205882352941176,1.0,0.9787234042553191,1.0,0.9215686274509803,1.0,0.6311926605504586,0.48627450980392156,0.8017543859649123,0.11072664359861592,0.6659528907922913,0.9256198347107438,0.8480243161094224,0.21474358974358973,0,1
42,42,42,5029,2015,5,3/6/2015,Chapecoense,Joinville,0.6000000000000001,1.0,0.0,0.0,3,5,0,8,8,0.7333333333333334,0.22727272727272724,28,ChapecoenseJoinville,1,0.0,0.0,0.0,0.0,1.0,0.38759689922480617,0.7575757575757576,0.5,2015-06-03,1.0,0.38759689922480617,0.7575757575757576,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.9791666666666666,1.0,0.6928406466512702,0.2,1.0,1.0,0.717756183745583,0.16666666666666666,0.47100000000000003,0.13636363636363635,1.0,0.14705882352941177,0.7226502311248074,0.33062330623306235,1.0,0.314868804664723,1,1
43,43,43,5030,2015,5,3/6/2015,Sao Paulo,Santos,1.0,0.375,0.0,0.5,5,4,1,8,9,0.6666666666666667,0.5,29,Sao PauloSantos,1,0.0,0.0,0.0,0.0,0.6993006993006994,0.8090614886731393,1.0,0.5,2015-06-03,0.6993006993006994,0.8090614886731393,1.0,0.5,0.6000000000000001,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8604651162790697,0.4,1.0,1.0,0.8256688963210702,0.5,0.8850524475524476,0.6666666666666666,0.8499413833528723,0.1228813559322034,0.7054545454545454,0.5314589405108864,0.9135200974421437,0.32258064516129037,0.5997931747673216,0.855457227138643,1,1
44,44,44,5031,2015,5,3/6/2015,Cruzeiro,Flamengo,0.5,0.42857142857142855,0.0,0.0,2,3,0,5,5,0.6875,0.7222222222222222,33,CruzeiroFlamengo,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2015-06-03,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.9565217391304348,1.0,0.9450549450549451,0.8333333333333333,1.0,1.0,1.0,1.0,0.9523809523809523,0.21250000000000002,0.345,0.1858974358974359,0.680140597539543,0.20069204152249134,0.5729877216916781,0.411764705882353,0,1
45,45,45,5032,2015,5,3/6/2015,Avai,Atletico-MG,0.5,0.5,0.0,0.0,3,3,0,6,6,0.5,0.33333333333333326,27,AvaiAtletico-MG,0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2015-06-03,1.0,0.5,0.0,0.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8920402561756634,0.6000000000000001,0.6818181818181819,0.16666666666666666,1.0,1.0,0.7790697674418604,0.2,0.714,0.12626262626262627,0.859375,0.205607476635514,0.8810572687224669,0.35207823960880197,1.0,0.24122807017543857,1,1
46,46,46,5033,2015,5,3/6/2015,Gremio,Corinthians,0.3333333333333333,0.42857142857142855,0.0,0.0,2,3,0,5,5,1.0,0.3,32,GremioCorinthians,0,0.0,0.0,0.0,0.0,1.0,0.9615384615384615,0.0,0.0,2015-06-03,1.0,0.9615384615384615,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.9933774834437085,1.0,0.7409440175631175,0.5,0.9921550530687586,1.0,0.9789156626506023,1.0,0.6416083916083917,0.12790697674418605,0.4666666666666667,0.17948717948717952,0.7993079584775086,0.1431980906921241,0.5614714424007744,0.27358490566037735,0,1
47,47,47,5034,2015,5,4/6/2015,Fluminense,Coritiba,0.16666666666666666,0.6666666666666666,0.0,0.0,1,4,0,5,5,0.3913043478260869,1.0,37,FluminenseCoritiba,0,0.0,0.0,0.0,0.0,0.7380073800738007,0.8174386920980927,0.5681818181818182,0.0,2015-06-04,0.7380073800738007,0.8174386920980927,0.5681818181818182,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.91324200913242,0.6666666666666666,0.8680555555555556,1.0,0.9276655706904651,0.6000000000000001,0.9215328467153285,1.0,0.853658536585366,0.11155378486055777,0.6028571428571429,0.3261802575107296,0.9247842170160296,0.821917808219178,0.5972093023255813,0.3657957244655582,0,1
48,48,48,5035,2015,5,4/6/2015,Sport,Goias,0.3333333333333333,0.5714285714285714,0.0,0.0,2,4,0,6,6,0.3846153846153847,0.41666666666666663,24,SportGoias,0,0.0,0.0,0.0,0.0,0.8293838862559242,0.9285714285714285,0.0,1.0,2015-06-04,0.8293838862559242,0.9285714285714285,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.894736842105263,0.3333333333333333,1.0,1.0,0.9585652442795299,1.0,0.9818181818181818,1.0,0.8823529411764706,0.14634146341463414,0.9392265193370165,0.5751663471298072,0.9554317548746519,0.16,0.987012987012987,0.48765432098765427,0,1
49,49,49,5036,2015,5,4/6/2015,Palmeiras,Internacional,0.16666666666666666,0.5714285714285714,0.0,0.0,1,4,0,5,5,0.391304347826087,0.2222222222222222,28,PalmeirasInternacional,0,0.0,0.0,0.0,0.0,1.0,0.8675078864353312,1.0,0.7575757575757576,2015-06-04,1.0,0.8675078864353312,1.0,0.7575757575757576,1.0,1.0,0.42857142857142855,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41200000000000003,0.10784313725490197,0.776470588235294,0.2490566037735849,0.4414245548266167,0.19760479041916168,0.9220588235294117,0.6751467710371819,0,1
50,2987,2987,5037,2015,6,6/6/2015,Atletico-MG,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.5384615384615384,25,Atletico-MGCruzeiro,1,0.0,0.0,0.0,0.0,0.16030534351145043,1.0,0.0,1.0,2015-06-06,0.16030534351145043,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8809523809523809,0.4,0.9336511720301947,1.0,0.2881072026800666,0.0,0.8489583333333339,1.0,0.7333333333333334,0.13692946058091288,0.4918032786885246,0.12435233160621761,0.7193277310924372,0.27450980392156865,0.0,0.21509433962264152,0,0
51,50,50,5038,2015,6,6/6/2015,Flamengo,Chapecoense,0.16666666666666666,0.0,0.0,1.0,1,1,1,1,2,0.31578947368421045,0.25000000000000006,25,FlamengoChapecoense,0,0.0,0.0,0.0,0.0,1.0,0.7185628742514971,0.6896551724137931,0.6896551724137931,2015-06-06,1.0,0.7185628742514971,0.6896551724137931,0.6896551724137931,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,0.7261345852895147,1.0000000000000002,0.6115107913669064,0.12318840579710146,0.7001499250374813,0.2679425837320574,0.014341590612777066,0.504937996584243,0.10824742268041232,0.31232876712328766,0,0
52,51,51,5039,2015,6,6/6/2015,Santos,Ponte Preta,0.4,0.3333333333333333,0.0,0.0,2,2,0,4,4,0.6500000000000001,0.5,32,SantosPonte Preta,1,0.0,0.0,0.0,0.0,0.5555555555555554,1.0,0.25,0.4,2015-06-06,0.5555555555555554,1.0,0.25,0.4,1.0,1.0,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,0.7175925925925926,0.2,0.7155882352941176,1.0,0.4541484716157207,0.5,0.9184313725490196,1.0,0.75,0.225,0.8771929824561403,0.17301038062283738,0.6585365853658534,0.46028880866426,0.8617021276595744,0.2724358974358974,0,0
53,52,52,5040,2015,6,6/6/2015,Athletico-PR,Vasco,0.8,0.42857142857142855,0.0,0.0,4,3,0,7,7,0.6,0.13333333333333336,22,Athletico-PRVasco,0,0.0,0.0,0.0,0.0,0.8118081180811809,0.5,0.8,0.9523809523809524,2015-06-06,0.8118081180811809,0.5,0.8,0.9523809523809524,0.8,1.0,1.0,0.6666666666666666,1.0,0.0,2.0,0.0,0.894736842105263,0.3333333333333333,0.86,0.8333333333333333,0.8891928864569083,0.6000000000000001,0.586633663366336,1.0,0.3529411764705882,0.32727272727272727,0.6450116009280743,0.5,0.348,0.40201608064322575,0.2583333333333333,0.625,1,1
54,53,53,5041,2015,6,6/6/2015,Joinville,Corinthians,0.16666666666666666,0.14285714285714285,0.0,0.0,1,1,0,2,2,0.0,0.09090909090909094,17,JoinvilleCorinthians,0,0.0,0.0,0.0,0.0,0.5031446540880504,1.0,0.11111111111111112,0.0,2015-06-06,0.5031446540880504,1.0,0.11111111111111112,0.0,0.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7291666666666666,0.16666666666666666,0.7864983534577388,0.5,0.13422818791946334,0.0,0.9999999999999999,1.0,1.0,0.11740890688259109,0.3446666666666667,0.26495726495726496,0.17142857142857137,0.3561643835616438,0.5062923523717329,0.32075471698113206,0,0
55,54,54,5042,2015,6,6/6/2015,Sao Paulo,Gremio,0.6000000000000001,0.2857142857142857,0.0,0.0,3,2,0,5,5,1.0,0.45454545454545453,33,Sao PauloGremio,0,0.0,0.0,0.0,0.0,0.9090909090909092,0.3464052287581698,0.8,0.0,2015-06-06,0.9090909090909092,0.3464052287581698,0.8,0.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.9455813953488371,0.8,0.9210526315789473,0.3333333333333333,0.8641304347826088,0.6666666666666666,0.7204724409448815,0.8,0.5603751465416179,0.18220338983050846,0.9782608695652174,0.13989637305699482,0.6930572472594397,0.39784946236559143,0.8913043478260869,0.1570048309178744,1,0
56,55,55,5043,2015,6,7/6/2015,Internacional,Coritiba,0.6000000000000001,0.8333333333333333,1.0,0.0,5,5,1,9,10,0.05555555555555558,0.375,21,InternacionalCoritiba,0,0.0,0.0,0.0,0.0,1.0,0.8719346049046323,0.5555555555555556,0.0,2015-06-07,1.0,0.8719346049046323,0.5555555555555556,0.0,0.4,1.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9489583333333333,1.0,0.9999999999999996,1.0,0.9642335766423359,1.0,1.0,0.4044943820224719,0.5904761904761905,0.5321888412017167,0.24249999999999994,0.8004926108374384,0.5869767441860465,0.4798099762470309,1,1
57,56,56,5044,2015,6,7/6/2015,Figueirense,Palmeiras,0.5,0.3333333333333333,0.0,0.0,3,3,0,6,6,0.8823529411764707,0.3571428571428572,36,FigueirensePalmeiras,0,0.0,0.0,0.0,0.0,1.0,1.0,0.10112359550561799,0.6060606060606061,2015-06-07,1.0,1.0,0.10112359550561799,0.6060606060606061,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9247842170160298,1.0,0.9574468085106382,1.0,0.2751937984496138,0.0,0.7412008281573494,1.0,0.7777777777777777,0.11666666666666667,0.4583333333333333,0.11956521739130435,0.054216867469879304,0.471830985915493,0.08000000000000007,0.18263473053892218,1,1
58,57,57,5045,2015,6,7/6/2015,Goias,Avai,0.5,0.5714285714285714,0.0,0.0,2,4,0,6,6,0.6428571428571428,0.7333333333333333,32,GoiasAvai,0,0.0,0.0,0.0,0.0,0.4029850746268657,0.8239700374531835,0.6060606060606061,0.0,2015-06-07,0.4029850746268657,0.8239700374531835,0.6060606060606061,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.9444444444444444,0.5,0.8625,1.0,0.3267800212539851,1.0,0.8095238095238095,1.0000000000000002,1.0,0.12727272727272726,0.9953379953379952,0.18146718146718147,0.2752293577981648,0.46207435842752553,0.31506849315068486,0.39257294429708217,0,1
59,58,58,5046,2015,6,7/6/2015,Fluminense,Sport,0.5,0.3333333333333333,0.0,0.0,3,2,0,5,5,0.34782608695652173,0.22222222222222227,22,FluminenseSport,0,0.0,0.0,0.0,0.0,0.6642066420664207,0.7272727272727272,0.4545454545454546,0.0,2015-06-07,0.6642066420664207,0.7272727272727272,0.4545454545454546,0.0,0.42857142857142855,1.0,0.4000000000000001,1.0,1.0,0.0,0.0,0.0,0.8625063419583967,0.3333333333333333,0.7954545454545454,1.0,0.9041803663691875,0.6000000000000001,0.18510638297872317,0.0,1.0,0.16334661354581673,0.6581352833638026,0.08955223880597014,1.0,1.0,0.08260105448154648,0.14,1,0
60,59,59,5047,2015,7,10/6/2015,Atletico-MG,Santos,0.2,0.5,0.0,0.0,1,4,0,5,5,0.16666666666666663,0.6923076923076924,23,Atletico-MGSantos,0,0.0,0.0,0.0,0.0,0.04580152671755733,0.8090614886731393,0.0,0.66,2015-06-10,0.04580152671755733,0.8090614886731393,0.0,0.66,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7776190476190475,0.2,0.9868000000000001,1.0,0.10720268006700184,0.0,0.9178321678321679,0.8333333333333333,1.0,0.18672199170124482,0.76,0.39430824618549637,0.942857142857143,0.33333333333333337,0.6204756980351602,0.6637168141592921,0,1
61,60,60,5048,2015,7,13/6/2015,Coritiba,Flamengo,0.16666666666666666,0.5714285714285714,0.0,1.0,2,5,1,6,7,0.6875,0.16666666666666663,31,CoritibaFlamengo,0,0.0,0.0,0.0,0.0,0.8333333333333335,0.8453333333333333,0.0,0.68,2015-06-13,0.8333333333333335,0.8453333333333333,0.0,0.68,0.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9807692307692308,1.0,0.9670329670329672,1.0,0.8525073746312684,0.0,0.9304166666666666,1.0,0.5909090909090909,0.16666666666666669,0.3833333333333333,0.2948717948717949,0.11648745519713266,0.48,0.6671214188267394,0.607843137254902,0,1
62,61,61,5049,2015,7,13/6/2015,Chapecoense,Sao Paulo,0.4,0.5714285714285714,0.0,0.0,2,4,0,6,6,0.0,1.0,34,ChapecoenseSao Paulo,0,0.0,0.0,0.0,0.0,0.8215384615384616,1.0,1.0,0.8095238095238095,2015-06-13,0.8215384615384616,1.0,1.0,0.8095238095238095,1.0,0.0,0.9999999999999999,0.5,1.0,0.0,1.0,0.0,0.9583333333333333,1.0,0.7975693125712116,0.8333333333333333,0.940888888888889,0.8333333333333333,0.5691056910569103,0.75,0.49000000000000005,0.2024793388429752,0.9270334928229667,0.33695652173913043,0.8567026194144837,0.24119241192411925,0.0,0.40641711229946526,0,1
63,62,62,5050,2015,7,13/6/2015,Corinthians,Internacional,0.0,0.2857142857142857,0.0,0.0,0,2,0,2,2,0.3125,0.19999999999999996,19,CorinthiansInternacional,0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,1.0,2015-06-13,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9708695652173912,1.0,1.0000000000000004,1.0,0.9289361702127659,0.8333333333333333,0.5327291037260826,0.19473684210526315,0.6011764705882353,0.3471698113207547,0.0,0.3017031630170316,0.6735294117647059,0.42563600782778865,0,0
64,63,63,5051,2015,7,13/6/2015,Sport,Joinville,0.0,0.8,0.0,0.0,0,4,0,4,4,0.3076923076923077,0.41666666666666663,23,SportJoinville,0,0.0,0.0,0.0,0.0,0.8672985781990522,0.6472868217054263,0.0,0.34,2015-06-13,0.8672985781990522,0.6472868217054263,0.0,0.34,0.5,1.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.8594736842105262,0.3333333333333333,0.8004618937644341,0.2,0.9381570810142238,1.0,0.7142226148409895,0.16666666666666666,0.6029411764705882,0.2,0.2468,0.21764705882352942,0.8732590529247911,0.23,0.5481481481481482,0.4314868804664723,0,1
65,64,64,5052,2015,7,13/6/2015,Vasco,Cruzeiro,0.2,0.5714285714285714,0.0,0.0,2,4,0,6,6,0.25,0.8823529411764705,38,VascoCruzeiro,0,0.0,0.0,0.0,0.0,0.851111111111111,0.37362637362637363,0.7333333333333334,0.8500000000000001,2015-06-13,0.851111111111111,0.37362637362637363,0.7333333333333334,0.8500000000000001,1.0,0.6666666666666666,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.7945967421533572,0.6666666666666666,0.9221276595744682,0.8333333333333333,0.39322916666666696,0.33333333333333326,0.76697247706422,0.3607843137254902,0.7581967213114754,0.1917098445595855,0.7259100642398287,0.6446280991735538,0.5833333333333339,0.2641509433962264,0,1
66,65,65,5053,2015,7,14/6/2015,Ponte Preta,Goias,0.5,0.42857142857142855,0.0,0.0,3,3,0,6,6,0.7000000000000002,0.619047619047619,43,Ponte PretaGoias,0,0.0,0.0,0.0,0.0,0.18113207547169818,0.9057142857142857,0.12631578947368421,0.68,2015-06-14,0.18113207547169818,0.9057142857142857,0.12631578947368421,0.68,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.9,1.0,0.8559459459459461,1.0,0.18300653594771243,1.0,0.8970909090909092,1.0,0.4666666666666667,0.2046783625730994,0.841620626151013,0.7217773767903463,0.6857142857142853,0.26158940397350994,0.913961038961039,0.6604938271604938,1,1
67,66,66,5054,2015,7,14/6/2015,Avai,Figueirense,0.6666666666666666,0.4000000000000001,0.0,0.0,4,3,0,7,7,0.6428571428571429,0.8571428571428572,40,AvaiFigueirense,1,0.0,0.0,0.0,0.0,0.9266666666666666,0.985207100591716,0.0,0.34,2015-06-14,0.9266666666666666,0.985207100591716,0.0,0.34,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8691674290942362,0.6000000000000001,0.8536842105263157,1.0,0.9322222222222223,1.0,0.9541176470588234,1.0,0.7400000000000001,0.18686868686868688,0.7066420664206642,0.3129251700680272,0.8898678414096916,0.4938875305623472,0.7984496124031009,0.6754098360655738,1,1
68,67,67,5055,2015,7,14/6/2015,Palmeiras,Fluminense,0.0,1.0,0.0,1.0,0,9,2,7,9,0.0,0.2222222222222222,19,PalmeirasFluminense,0,0.0,0.0,0.0,0.0,0.8571428571428571,0.3173076923076923,0.68,0.42500000000000004,2015-06-14,0.8571428571428571,0.3173076923076923,0.68,0.42500000000000004,1.0,1.0,0.20000000000000007,1.0,1.0,0.0,1.0,0.0,0.8846153846153847,1.0,0.848795894196605,0.8333333333333333,0.9208247422680411,1.0,0.7444574095682612,0.5,0.533,0.1568627450980392,0.8888888888888888,0.9612496245118655,0.4948453608247423,0.2844311377245509,0.8896551724137933,1.0,0,1
69,68,68,5056,2015,7,14/6/2015,Gremio,Athletico-PR,0.16666666666666666,0.6666666666666666,0.0,0.0,1,4,0,5,5,0.125,0.9000000000000001,30,GremioAthletico-PR,0,0.0,0.0,0.0,0.0,0.8707692307692309,0.9259259259259259,0.0,0.4925373134328358,2015-06-14,0.8707692307692309,0.9259259259259259,0.0,0.4925373134328358,1.0,0.3333333333333333,0.75,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,1.0,0.8380952380952382,1.0,1.0,1.0,0.3894080996884739,0.33333333333333326,0.8741258741258742,0.2131782945736434,0.34444444444444444,0.33333333333333337,0.9775086505190311,0.22911694510739858,0.003457216940362995,0.35123664569003366,0,1
